pedido_id,cliente_id,data_pedido,cidade,uf,regiao,latitude,longitude,canal_venda,categoria_produto,produto,quantidade,preco_unitario,preco_concorrente,desconto_pct,valor_total,forma_pagamento,cupom_promocional,pedido_delivery,distancia_km,tempo_entrega_min,status_delivery,avaliacao_delivery,participa_fidelidade,compras_ultimos_90d,dias_desde_ultima_compra,nps_cliente,status_pedido,observacao
PED-00624,CLI-0141,23/02/2025,Goiânia,go,Centro-Oeste,-16.71,,delivery,higiene,Absorvente,5,34.39,31.99,0.00,171.97,cartao_credito,sem_promocao,sim,0.68,NA,atrasado,4.20,sim,11,142,2,concluido,cliente reclamou do atraso
PED-00625,CLI-0227,2025-09-07,Goiânia,GO,Centro-Oeste,,-49.26,loja_fisica,vitamina_suplemento,Colageno,1,"128,10",119.76,25.00,96.07,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,sim,2,48,5,concluido,
PED-00626,CLI-0334,2025-04-08,Curitiba,pr,Sul,,-49.33,loja_fisica,beleza,Creme Anti-idade,1,113.83,121.97,"0,00","113,83",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,,5,concluido,
PED-00627,CLI-0320,07-04-2025,Uberaba,MG,Sudeste,-19.77,-47.88,loja_fisica,medicamento,Paracetamol 750mg,3,30.14,24.88,,90.42,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,1,200,8,pendente,
PED-00628,CLI-0412,2025-09-29,Recife,PE,Nordeste,-8.08,-34.84,loja_fisica,medicamento,Dipirona 500mg,1,14.21,13.94,5.00,13.50,dinheiro,cupom_10,nao,,,nao_aplicavel,,nao,4,79,9,concluido,
PED-00629,CLI-0082,2025-12-14,Goiânia,GO,Centro-Oeste,-16.72,-49.29,site,medicamento,Loratadina 10mg,1,,21.64,,20.50,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,98,5,concluido,
PED-00630,CLI-0363,2025-11-22,Recife,PE,Nordeste,-8.08,-34.81,loja_fisica,medicamento,Ibuprofeno 400mg,2,61.95,58.37,0.00,123.91,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,3,52,7,concluido,
PED-00631,CLI-0252,2025-01-28,Uberaba,mg,Sudeste,-19.71,NA,loja_fisica,medicamento,Loratadina 10mg,3,15.75,17.54,0.00,47.24,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,5,11,7,concluido,
PED-00632,CLI-0276,2025-10-09,Uberaba,MG,Sudeste,-19.83,NA,loja_fisica,medicamento,Soro Fisiologico,2,65.99,58.60,"15,00",112.18,cartao_debito,delivery_gratis,nao,,,nao_aplicavel,,sim,,173,7,concluido,
PED-00633,CLI-0286,09-24-2025,Salvador,BA,Nordeste,-12.94,-38.49,loja_fisica,infantil,Fralda P,1,28.89,31.76,15.00,24.56,cartao credito,cupom_10,nao,,,nao_aplicavel,,nao,4,4,5,concluido,
PED-00634,CLI-0013,2025-10-14,Belo Horizonte,mg,Sudeste,-19.93,-43.94,loja_fisica,higiene,Absorvente,1,NA,,20.00,"35,38",cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,6,76,2,concluido,
PED-00635,CLI-0119,2025-05-09,Recife,PE,Nordeste,-8.01,,delivery,medicamento,Loratadina 10mg,2,28.90,32.07,0.00,57.79,pix,sem_promocao,sim,0.59,8,entregue,5.00,sim,3,9,NA,concluido,produto sem estoque
PED-00636,CLI-0246,2025-10-28,Goiânia,GO,Centro-Oeste,-16.64,-49.23,entrega,vitamina_suplemento,Vitamina C,1,159.46,133.96,20.00,0.00,dinheiro,leve_3_pague_2,sim,3.75,32,cancelado,3.20,nao,8,151,6,cancelado,
PED-00637,CLI-0313,2025-11-23,Brasília,df,Centro-Oeste,-15.84,-47.83,loja_fisica,vitamina_suplemento,Omega 3,1,51.30,46.54,20.00,41.04,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,9,164,6,concluido,produto sem estoque
PED-00638,CLI-0298,2025-12-28,Recife,PE,Nordeste,-8.08,-34.90,loja_fisica,beleza,Creme Anti-idade,1,99.23,108.97,0.00,99.23,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,3,74,7,concluido,
PED-00639,CLI-0336,02/11/2025,Goiânia,GO,Centro-Oeste,-16.69,-49.34,delivery,vitamina_suplemento,Vitamina C,1,161.58,142.95,0.00,161.58,pix,sem_promocao,sim,6.80,88,atrasado,2.60,nao,7,121,3,concluido,
PED-00640,CLI-0208,2025-05-08,Belém,PA,Norte,-1.49,-90.00,app,beleza,Hidratante Facial,1,50.12,50.38,25.00,37.59,cartao_credito,cupom_10,nao,,,nao_aplicavel,,sim,4,7,8,concluido,
PED-00641,CLI-0022,2025-12-06,São Paulo,SP,Sudeste,NA,-46.69,loja_fisica,medicamento,Omeprazol 20mg,4,,26.55,"12,00",86.11,pix,leve_3_pague_2,nao,,,nao_aplicavel,,sim,6,80,6,concluido,
PED-00642,CLI-0061,11-02-2025,RECIFE,PE,Nordeste,-7.97,-34.90,loja_fisica,bem_estar,Curativo,1,179.30,158.98,0.00,179.30,dinheiro,sem promocao,nao,,,nao_aplicavel,,sim,,191,6,concluido,
PED-00643,CLI-0249,2025-09-27,Belo Horizonte,MG,Sudeste,-19.88,-43.94,loja_fisica,medicamento,Paracetamol 750mg,3,26.15,28.62,0.00,78.45,cartao credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,204,5,concluido,
PED-00644,CLI-0228,28/02/2025,Uberaba,MG,Sudeste,-19.70,,loja fisica,higiene,Creme Dental,4,31.50,28.22,0.00,126.00,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,4,92,6,concluido,cliente reclamou do atraso
PED-00645,CLI-0169,2025-06-19,RIBEIRÃO PRETO,SP,Sudeste,-21.16,-47.79,delivery,medicamento,Dipirona 500mg,4,44.68,48.72,,178.71,cartao_credito,sem_promocao,sim,1.27,8,entregue,4.60,S,3,7,7,concluido,
PED-00646,CLI-0412,2025-07-10,Uberaba,MG,Sudeste,-19.67,-47.95,loja_fisica,higiene,Fio Dental,5,48.31,45.12,0.00,241.55,cartao credito,sem_promocao,nao,,,nao_aplicavel,,nao,2,128,4,concluido,
PED-00647,CLI-0293,2025-07-09,Belo Horizonte,MG,Sudeste,-19.94,-43.89,loja_fisica,medicamento,Dipirona 500mg,3,10.93,9.79,0.00,32.79,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,5,10,NA,concluido,
PED-00648,CLI-0402,2025-01-16,Uberlândia,MG,Sudeste,-18.92,-48.33,loja_fisica,vitamina_suplemento,Omega 3,1,50.80,48.26,0.00,50.80,pix,sem_promocao,nao,,,nao_aplicavel,,sim,5,174,7,concluido,
PED-00649,CLI-0401,2025-10-29,São Paulo,SP,Sudeste,-23.51,-46.58,loja_fisica,bem_estar,Alcool Gel,1,37.32,32.78,0.00,37.32,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,3,166,7,concluido,
PED-00650,CLI-0240,2025-08-24,Belo Horizonte,MG,Sudeste,-19.89,,delivery,beleza,Esmalte,1,108.10,102.33,25.00,"81,08",credito,cupom_10,sim,"4,07",29,entregue,4.60,nao,1,136,7,concluido,
PED-00651,CLI-0252,09-14-2025,Goiânia,GO,Centro-Oeste,-16.72,-49.31,delivery,medicamento,Paracetamol 750mg,NA,68.24,71.60,10.00,307.06,pix,cupom_10,sim,"3,28",30,entregue,5.00,nao,1,,5,concluido,cupom nao aplicado
PED-00652,CLI-0146,2025-10-09,Uberaba,MG,Sudeste,-19.83,-47.90,loja_fisica,vitamina_suplemento,Multivitaminico,1,96.28,108.73,0.00,96.28,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,187,5,concluido,
PED-00653,CLI-0353,2025-10-09,Uberaba,MG,Sudeste,-19.83,-47.86,app,vitamina_suplemento,Vitamina D,1,36.78,38.38,0.00,36.78,pix,sem promocao,nao,,,nao_aplicavel,,nao,8,61,7,concluido,
PED-00654,CLI-0114,2025-01-18,Uberlândia,mg,Sudeste,0.00,-48.25,loja_fisica,beleza,Base Facial,1,21.80,,0.00,21.80,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,,4,concluido,cupom nao aplicado
PED-00655,CLI-0049,2025-11-18,São Paulo,SP,Sudeste,-23.60,"-46,57",app,vitamina_suplemento,Multivitaminico,5,82.99,84.12,0.00,,pix,sem_promocao,nao,,,nao_aplicavel,,sim,7,NA,7,concluido,
PED-00656,CLI-0007,2025-04-14,Manaus,AM,Norte,-3.04,-60.04,loja_fisica,medicamento,Soro Fisiologico,4,39.29,35.50,,157.18,pix,sem_promocao,nao,,,nao_aplicavel,,nao,NA,82,10,concluido,
PED-00657,CLI-0044,2025-09-13,Salvador,BA,Nordeste,-12.97,-38.48,site,medicamento,Paracetamol 750mg,NA,52.67,50.98,15.00,44.77,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,5,34,2,concluido,
PED-00658,CLI-0255,2025-09-29,Manaus,AM,Norte,-3.08,-60.01,delivery,beleza,Creme Anti-idade,3,52.48,55.16,0.00,157.43,dinheiro,sem_promocao,sim,"2,08",,entregue,4.90,nao,4,72,4,concluido,cupom nao aplicado
PED-00659,CLI-0092,2025-09-02,Belo Horizonte,MG,Sudeste,15.00,-44.01,delivery,higiene,Shampoo Anticaspa,1,37.79,"35,51",0.00,37.79,dinheiro,sem_promocao,nao,,,nao_aplicavel,,sim,2,34,6,concluido,
PED-00660,CLI-0301,2025-09-11,Curitiba,PR,Sul,-25.41,-49.34,delivery,medicamento,Loratadina 10mg,1,60.33,53.55,10.00,"54,29",pix,cupom_10,sim,2.95,36,entregue,4.70,nao,1,148,8,concluido,
PED-00661,CLI-0328,2025-05-14,Brasília,DF,Centro-Oeste,-15.86,-47.91,loja_fisica,vitamina_suplemento,Vitamina D,1,"167,73",180.46,0.00,167.73,cartao_credito,sem promocao,nao,,,nao_aplicavel,,sim,6,159,7,concluido,
PED-00662,CLI-0142,2025-05-09,Uberaba,mg,Sudeste,,-47.99,loja_fisica,medicamento,Paracetamol 750mg,3,,15.87,0.00,"52,96",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,10,159,8,concluido,possivel duplicata
PED-00663,CLI-0314,2025-06-21,Uberlândia,MG,Sudeste,-18.92,-48.25,site,medicamento,Soro Fisiologico,1,"20,85",19.37,5.00,19.80,cartao_credito,leve_3_pague_2,sim,"2,47",NA,entregue,4.50,sim,1,126,4,concluido,
PED-00664,CLI-0279,19/03/2025,Salvador,BA,Nordeste,-13.03,-38.47,app,medicamento,Ibuprofeno 400mg,1,68.45,67.53,0.00,68.45,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,169,NA,concluido,cliente reclamou do atraso
PED-00665,CLI-0125,2025-05-09,Recife,pe,Nordeste,-8.04,-34.93,loja_fisica,bem_estar,Mascara Facial,2,64.37,60.88,25.00,96.56,pix,delivery_gratis,nao,,,nao_aplicavel,,nao,2,35,10,concluido,
PED-00666,CLI-0366,2025-05-30,Ribeirão Preto,SP,Sudeste,-21.18,-47.87,loja_fisica,medicamento,Soro Fisiologico,2,9.37,9.75,20.00,14.99,pix,delivery_gratis,nao,,,nao_aplicavel,,nao,11,37,4,concluido,
PED-00667,CLI-0234,2025-08-24,Uberaba,MG,Sudeste,-19.68,-47.91,loja_fisica,infantil,Soro Infantil,1,,NA,0.00,34.62,pix,sem_promocao,nao,,,nao_aplicavel,,sim,3,133,6,concluido,
PED-00668,CLI-0384,06/02/2025,Uberlândia,mg,Sudeste,-18.92,,loja_fisica,beleza,Creme Anti-idade,1,110.76,110.40,"12,00",97.46,cartao_debito,cupom_10,nao,,,nao_aplicavel,,sim,1,125,8,concluido,
PED-00669,CLI-0364,2025-03-14,Manaus,AM,Norte,-3.06,-59.98,loja_fisica,medicamento,Loratadina 10mg,1,25.47,28.72,0.00,25.47,cartao_credito,sem promocao,nao,,,nao_aplicavel,,nao,1,204,5,concluido,
PED-00670,CLI-0273,data_invalida,Uberlândia,MG,Sudeste,-18.84,"-48,34",loja_fisica,medicamento,Omeprazol 20mg,2,NA,"51,94",,125.40,cartao debito,sem_promocao,nao,,,nao_aplicavel,,nao,1,236,5,concluido,
PED-00671,CLI-0323,2025-04-15,Uberaba,MG,Sudeste,-19.78,"-47,92",loja_fisica,beleza,Esmalte,1,52.93,50.09,0.00,"52,93",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,3,60,5,concluido,
PED-00672,CLI-0143,2025-08-26,Ribeirão Preto,SP,Sudeste,-21.14,-47.74,loja_fisica,vitamina_suplemento,Multivitaminico,1,107.62,"110,40",5.00,102.24,pix,cupom_10,nao,,,nao_aplicavel,,nao,3,70,9,concluido,possivel duplicata
PED-00673,CLI-0346,2025-05-03,São Paulo,SP,Sudeste,-23.60,-46.62,loja_fisica,beleza,Base Facial,1,,110.29,0.00,109.56,pix,sem_promocao,nao,,,nao_aplicavel,,nao,3,105,6,concluido,
PED-00674,CLI-0142,data_invalida,Belém,PA,Norte,-1.46,"-48,49",app,infantil,Shampoo Infantil,1,86.10,83.16,NA,86.10,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,224,8,concluido,
PED-00675,CLI-0147,2025-02-12,Manaus,AM,Norte,-3.05,-60.09,loja_fisica,medicamneto,Omeprazol 20mg,1,,8.76,0.00,9.05,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,3,7,9,concluido,
PED-00676,CLI-0189,2025-05-28,Uberaba,MG,Sudeste,"-19,68",-47.91,loja_fisica,medicamento,Omeprazol 20mg,NA,24.58,26.35,0.00,24.58,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,9,121,9,concluido,
PED-00677,CLI-0384,2025-01-17,Uberaba,MG,Sudeste,-19.75,-47.98,loja_fisica,medicamento,Omeprazol 20mg,1,16.62,18.56,10.00,14.95,cartao_credito,cupom_10,nao,,,nao_aplicavel,,nao,8,143,7,concluido,possivel duplicata
PED-00678,CLI-0261,2025-06-27,Recife,PE,Nordeste,-8.02,-34.80,loja_fisica,medicamento,Paracetamol 750mg,1,47.74,"48,75",10.00,42.97,pix,delivery_gratis,nao,,,nao_aplicavel,,nao,3,126,9,concluido,
PED-00679,CLI-0181,2025-10-07,Belo Horizonte,MG,Sudeste,-20.00,-43.92,loja_fisica,vitamina_suplemento,Multivitaminico,1,,72.84,,65.26,pix,leve_3_pague_2,nao,,,nao_aplicavel,,sim,9,167,7,concluido,
PED-00680,CLI-0261,2025-01-30,Curitiba,PR,Sul,-25.49,-49.28,loja_fisica,medicamento,Soro Fisiologico,1,32.91,29.58,0.00,32.91,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,3,68,7,concluido,
PED-00681,CLI-0393,2025-05-24,Belo Horizonte,MG,Sudeste,-19.88,-43.93,app,medicamento,Paracetamol 750mg,3,22.29,21.57,12.00,58.84,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,sim,12,71,4,concluido,
PED-00682,CLI-0215,2025-05-16,Ribeirão Preto,SP,Sudeste,,0.00,loja_fisica,medicamento,Paracetamol 750mg,1,58.38,56.10,20.00,46.71,cartao_debito,cashback,nao,,,nao_aplicavel,,sim,5,20,8,pendente,
PED-00683,CLI-0192,2025-08-28,Salvador,ba,Nordeste,-12.97,-38.52,delivery,medicamento,Paracetamol 750mg,1,63.58,57.74,0.00,63.58,pix,sem_promocao,sim,1.95,32,entrgue,4.40,nao,8,178,8,cancelado,
PED-00684,CLI-0249,2025-01-02,Uberaba,MG,Sudeste,-19.82,-47.87,delivery,higiene,Sabonete Liquido,4,29.31,26.11,0.00,"117,25",cartao_credito,sem_promocao,sim,3.94,39,entregue,"4,30",sim,6,86,9,concluido,
PED-00685,CLI-0348,2025-04-14,Uberaba,MG,Sudeste,,-47.96,loja,beleza,Esmalte,4,"111,75",126.28,0.00,447.01,pix,sem_promocao,nao,,,nao_aplicavel,,nao,9,107,6,concluido,cliente reclamou do atraso
PED-00686,CLI-0297,2025-08-13,Goiânia,GO,Centro-Oeste,-16.66,-49.26,site,medicamento,Ibuprofeno 400mg,1,"26,12",28.12,12.00,22.98,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,sim,1,141,3,concluido,
PED-00687,CLI-0335,18/07/2025,Curitiba,PR,Sul,"-25,41",-49.29,loja_fisica,medicamento,Ibuprofeno 400mg,1,8.46,9.14,0.00,8.46,dinheiro,sem_promocao,nao,,,nao_aplicavel,,não,6,52,NA,concluido,
PED-00688,CLI-0224,08/06/2025,Uberaba,MG,Sudeste,-19.70,-47.90,loja_fisica,medicamento,Soro Fisiologico,4,21.20,19.00,15.00,,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,sim,1,51,6,concluido,
PED-00689,CLI-0408,2025-09-26,Uberaba,MG,Sudeste,-19.73,-48.00,app,beleza,Base Facial,3,"17,50",19.78,5.00,49.88,pix,cupom_10,sim,1.62,8,entregue,4.90,nao,4,170,6,concluido,
PED-00690,CLI-0286,2025-06-09,Ribeirão Preto,SP,Sudeste,-21.15,,loja_fisica,vitamina_suplemento,Multivitaminico,1,34.61,33.87,0.00,34.61,cartao_credito,sem promocao,nao,,,nao_aplicavel,,nao,12,119,4,concluido,
PED-00691,CLI-0256,2025-01-11,Uberaba,MG,Sudeste,-19.74,-47.99,loja_fisica,higiene,Shampoo Anticaspa,2,45.45,45.00,0.00,90.89,pix,sem_promocao,nao,,,nao_aplicavel,,nao,2,74,4,concluido,
PED-00692,CLI-0057,2025-02-04,Salvador,BA,Nordeste,"-12,97",-38.47,loja_fisica,beleza,Creme Anti-idade,1,114.18,"116,09",0.00,114.18,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,10,110,6,concluido,
PED-00693,CLI-0214,,Curitiba,PR,Sul,-25.50,-49.23,delivery,higiene,Fio Dental,3,38.70,"36,26",0.00,116.10,pix,sem_promocao,sim,1.62,999,atrasado,5.00,nao,2,24,2,concluido,
PED-00694,CLI-0318,2025-10-27,São Paulo,SP,Sudeste,"-23,60",-46.57,loja_fisica,bem_estar,Teste Glicemia,1,68.12,73.03,0.00,68.12,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,154,7,concluido,
PED-00695,CLI-0128,2025-04-02,Uberlândia,MG,Sudeste,-18.90,-48.23,loja_fisica,higiene,Shampoo Anticaspa,1,"13,66",12.32,25.00,10.25,cartao_debito,delivery_gratis,nao,,,nao_aplicavel,,sim,4,120,6,concluido,
PED-00696,CLI-0201,18/01/2025,Uberaba,MG,Sudeste,"-19,70",-48.00,site,bem_estar,Curativo,5,NA,,0.00,"64,01",cartao_debito,sem_promocao,nao,,,nao_aplicavel,,sim,3,41,1,concluido,
PED-00697,CLI-0170,2025-01-23,São Paulo,SP,Sudeste,-23.48,-46.68,loja_fisica,beleza,Hidratante Facial,1,37.23,35.58,15.00,31.64,pix,cashback,nao,,,nao_aplicavel,,nao,4,105,8,concluido,
PED-00698,CLI-0394,2025-09-13,Uberaba,MG,Sudeste,-19.70,-47.94,delivery,medicamento,Soro Fisiologico,1,53.20,50.63,0.00,53.20,pix,sem_promocao,nao,,,nao_aplicavel,,nao,3,56,9,concluido,
PED-00699,CLI-0311,2025-09-07,Uberaba,MG,Sudeste,-19.80,-47.88,loja_fisica,medicamento,Dipirona 500mg,1,47.55,43.73,10.00,42.80,cartao_debito,cashback,nao,,,nao_aplicavel,,sim,1,186,10,concluido,cupom nao aplicado
PED-00700,CLI-0195,2025-10-17,Uberlândia,MG,Sudeste,-18.88,-48.32,delivery,bem_estar,Termometro Digital,1,86.04,85.13,0.00,"86,04",cartao_debito,sem_promocao,sim,5.91,44,entregue,4.20,sim,9,53,7,concluido,
PED-00701,CLI-0349,2025-09-24,Belo Horizonte,MG,Sudeste,-19.86,-43.95,loja_fisica,higiene,Absorvente,1,52.25,59.31,10.00,47.02,cartao_credito,leve_3_pague_2,nao,,,nao_aplicavel,,sim,7,173,5,concluido,
PED-00702,CLI-0352,2025-03-23,Goiânia,go,Centro-Oeste,-16.61,-49.26,app,medicamento,Soro Fisiologico,2,NA,"11,79",0.00,26.29,cartao_debito,sem_promocao,sim,0.77,23,entregue,5.00,nao,NA,48,4,cancelado,
PED-00703,CLI-0367,2025-05-12,Fortaleza,CE,Nordeste,-3.78,NA,loja_fisica,bem_estar,Mascara Facial,5,75.32,64.50,5.00,"357,79",dinheiro,cashback,nao,,,nao_aplicavel,,nao,4,34,NA,concluido,
PED-00704,CLI-0382,2025-03-17,Goiânia,GO,Centro-Oeste,-16.65,-49.29,loja_fisica,beleza,Creme Anti-idade,1,38.13,34.80,0.00,NA,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,129,4,concluido,cliente reclamou do atraso
PED-00705,CLI-0164,2025-04-12,Uberlândia,mg,Sudeste,NA,-48.22,loja_fisica,remedio,Soro Fisiologico,1,42.97,35.27,0.00,42.97,cartao_credito,sem promocao,nao,,,nao_aplicavel,,nao,1,105,6,concluido,
PED-00706,CLI-0140,2025-02-02,São Paulo,SP,Sudeste,-23.49,-46.69,delivery,medicamento,Dipirona 500mg,4,9.86,8.21,"0,00",39.42,dinheiro,sem_promocao,sim,2.30,23,entrgue,4.10,sim,4,19,7,concluido,
PED-00707,CLI-0157,2025-02-06,UBERLÂNDIA,MG,Sudeste,-18.88,-48.28,loja_fisica,beleza,Creme Anti-idade,1,56.91,61.05,0.00,56.91,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,10,123,3,concluido,
PED-00708,CLI-0070,2025-12-25,Uberaba,MG,Sudeste,-19.73,,delivery,medicamento,Soro Fisiologico,1,"53,86",54.08,0.00,53.86,boleto,sem_promocao,sim,4.88,39,entrgue,4.70,N,3,142,8,concluido,produto sem estoque
PED-00709,CLI-0335,2025-09-28,Goiânia,GO,Centro-Oeste,-16.61,"-49,32",loja_fisica,vitamina_suplemento,Multivitaminico,1,29.98,32.26,0.00,29.98,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,S,3,74,7,concluido,
PED-00710,CLI-0238,2025-04-20,Recife,PE,Nordeste,-8.05,-34.89,loja_fisica,medicamento,Soro Fisiologico,1,49.66,44.53,0.00,49.66,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,2,94,7,concluido,
PED-00711,CLI-0159,2025-08-06,Uberaba,mg,Sudeste,,-47.92,loja_fisica,bem_estar,Medidor Pressao,1,NA,"172,24","0,00",NA,pix,sem_promocao,nao,,,nao_aplicavel,,sim,NA,37,7,concluido,
PED-00712,CLI-0310,2025-01-31,Belém,pa,Norte,"-1,40",-48.42,app,higiene,Sabonete Liquido,1,19.69,19.05,0.00,19.69,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,não,7,115,4,concluido,
PED-00713,CLI-0189,2025-11-08,Ribeirão Preto,SP,Sudeste,-21.15,-47.86,delivey,beleza,Creme Anti-idade,1,48.01,49.22,10.00,43.21,credito,delivery_gratis,sim,2.50,11,entregue,5.00,não,6,172,5,concluido,preco divergente
PED-00714,CLI-0229,2025-06-26,Uberlândia,MG,Sudeste,-18.85,-48.27,delivery,vitamina_suplemento,Multivitaminico,1,123.15,114.24,25.00,92.36,cartao_debito,delivery_gratis,sim,5.69,53,entregue,4.60,sim,4,174,6,concluido,
PED-00715,CLI-0366,2025-04-18,Uberlândia,MG,Sudeste,,-48.23,app,infantil,Lenço Umedecido,5,31.08,33.64,12.00,136.77,pix,cupom_10,sim,2.51,30,entregue,5.00,N,1,63,4,concluido,
PED-00716,CLI-0104,2025-04-07,Uberaba,MG,Sudeste,-19.76,-47.93,site,higiene,Creme Dental,1,8.97,9.90,0.00,8.97,cartao_debito,sem_promocao,nao,,,nao_aplicavel,,nao,,173,8,concluido,cliente reclamou do atraso
PED-00717,CLI-0129,2025-08-22,Belo Horizonte,MG,Sudeste,-19.87,,delivery,vitamina_suplemento,Omega 3,1,34.02,29.10,0.00,34.02,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,228,10,concluido,
PED-00718,CLI-0339,2025-06-02,Belo Horizonte,MG,Sudeste,,-43.90,delivery,medicamento,Dipirona 500mg,1,41.97,"41,97",0.00,41.97,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,1,209,9,concluido,
PED-00719,CLI-0129,,São Paulo,SP,Sudeste,-23.48,-46.67,loja_fisica,higiene,Sabonete Liquido,1,NA,,0.00,40.93,pix,sem_promocao,nao,,,nao_aplicavel,,não,2,149,6,concluido,
PED-00720,CLI-0411,2025-06-08,Uberaba,MG,Sudeste,-19.71,-47.87,delivery,beleza,Protetor Solar FPS50,1,"18,41",17.59,5.00,17.49,pix,cupom_10,sim,1.38,39,entregue,4.00,nao,2,68,7,concluido,
PED-00721,CLI-0113,2025-08-04,Belo Horizonte,MG,Sudeste,,"-43,86",loja_fisica,vitamina_suplemento,Vitamina C,3,113.14,107.74,5.00,322.46,pix,delivery_gratis,nao,,,nao_aplicavel,,nao,1,116,7,concluido,
PED-00722,CLI-0069,2025-01-27,UBERABA,MG,Sudeste,-19.74,"-47,87",loja_fisica,medicamento,Paracetamol 750mg,1,21.73,22.90,0.00,NA,pix,sem_promocao,nao,,,nao_aplicavel,,nao,1,61,7,concluido,
PED-00723,CLI-0066,2025-02-03,Belo Horizonte,MG,Sudeste,-19.94,"-43,92",loja_fisica,medicamento,Omeprazol 20mg,NA,27.96,24.75,NA,27.96,dinheiro,sem_promocao,nao,,,nao_aplicavel,,nao,5,113,6,concluido,
PED-00724,CLI-0260,2025-11-05,Uberaba,MG,Sudeste,-19.81,-47.87,loja fisica,higiene,Sabonete Liquido,1,37.60,38.25,NA,37.60,cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,94,5,concluido,
PED-00725,CLI-0150,07-09-2025,Uberaba,MG,Sudeste,,"-47,96",loja_fisica,vitamina_suplemento,Vitamina D,1,44.50,38.65,20.00,35.60,cartao_credito,delivery_gratis,nao,,,nao_aplicavel,,nao,6,128,7,concluido,
PED-00726,CLI-0415,2025-03-09,Goiânia,GO,Centro-Oeste,-16.72,-49.20,app,beleza,Protetor Solar FPS50,1,96.76,102.27,0.00,"96,76",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,sim,9,19,4,concluido,
PED-00727,CLI-0225,2025-11-23,Belo Horizonte,MG,Sudeste,"0,00",-43.87,loja_fisica,higiene,Creme Dental,1,12.09,11.82,0.00,"12,09",cartao_credito,sem_promocao,nao,,,nao_aplicavel,,nao,1,202,99,concluido,
PED-00728,CLI-0139,2025-01-18,Salvador,BA,Nordeste,-13.01,-38.44,loja fisica,medicamento,Loratadina 10mg,1,"34,20",34.51,12.00,30.10,cartao_credito,cupom_10,nao,,,nao_aplicavel,,nao,9,167,4,concluido,
PED-00729,CLI-0323,2025-02-06,Salvador,BA,Nordeste,-13.01,-38.46,loja_fisica,beleza,Protetor Solar FPS50,2,62.33,"59,91",10.00,NA,cartao_credito,cupom_10,nao,,,nao_aplicavel,,sim,5,62,7,concluido,
PED-00730,CLI-0286,,São Paulo,SP,Sudeste,-23.58,-46.59,loja_fisica,higiene,Shampoo Anticaspa,1,,30.46,10.00,30.70,pix,cupom_10,nao,,,nao_aplicavel,,sim,4,107,5,concluido,
PED-00731,CLI-0283,2025-12-17,Belo Horizonte,mg,Sudeste,"-19,96",-43.90,loja_fisica,higiene,Shampoo Anticaspa,2,43.10,"48,22",NA,86.20,cartao_debito,sem_promocao,nao,,-10,nao_aplicavel,,nao,3,26,4,concluido,
PED-00732,CLI-0133,2025-11-02,Ribeirão Preto,SP,Sudeste,-21.17,-47.87,loja_fisica,vitamina_suplemento,Multivitaminico,1,161.47,146.97,15.00,137.25,cartao_debito,delivery_gratis,nao,,,nao_aplicavel,,N,2,79,7,concluido,
