registro_id,data_evento,cidade,uf,cliente_id,categoria,produto,preco,frete,etapa_funil,tempo_carrinho_seg,pagamento,dispositivo,origem,comprou,devolucao,motivo_devolucao,tempo_devolucao_dias,avaliacao,frequencia_compra,dias_desde_ultima_compra,cashback,status,observacao
VIT-00949,2025-06-11,Salvador,BA,C438,roupaa,produto_16,158.63,69.85,carrinhu,891,pix,mobile,organico,sim,sim,cor,19,3.1,4,55,nao,ok,
VIT-00950,2025-10-24,Curitiba,PR,C273,roupaa,produto_130,560.49,12.35,carrinhu,1383,pix,desktop,email,sim,nao,,28,3.0,5,82,nao,procesado,
VIT-00951,2025-10-21,Salvador,ba,C326,calcado,produto_174,756.23,19.23,compra,1343,,desktop,ads,sim,nao,tamanho,17,2.2,4,114,nao,,
VIT-00952,2025-03-22,Curitiba,PR,C350,roupaa,produto_63,385.3,44.66,visualizou,1702,,mobile,ads,nao,nao,,8,3.8,1,98,sim,,
VIT-00953,19/01/2025,São Paulo,sp,C428,calcado,produto_14,245.12,16.2,carrinho,240,boleto,mobile,ads,sim,nao,tamanho,24,3.6,9,65,nao,,
VIT-00954,2025-05-05,Curitiba,PR,C302,acessorio,produto_82,232.59,57.13,carrinhu,1234,boleto,mobile,email,sim,nao,qualidade,4,2.4,1,107,sim,,
VIT-00955,2025-08-20,Uberlândia,mg,C240,lifestyle,produto_67,332.58,11.4,compra,1666,pix,desktop,organico,sim,nao,cor,1,1.9,10,57,nao,ok,
VIT-00956,01-29-2025,Uberlândia,MG,C483,roupaa,produto_62,"149,52",78.76,carrinho,324,,mobile,email,nao,nao,,27,1.1,1,17,nao,ok,
VIT-00957,03-13-2025,Salvador,ba,C390,acessorio,produto_173,699.68,31.68,carrinhu,1947,,desktop,organico,sim,nao,tamanho,15,4.4,4,49,nao,,
VIT-00958,11/06/2025,Uberlândia,mg,C422,acessorio,produto_73,"580,52",53.43,pagamento,608,pix,desktop,ads,nao,nao,tamanho,26,1.8,6,109,sim,ok,
VIT-00959,06-28-2025,Salvador,ba,C87,calcado,produto_141,488.76,34.21,carrinho,1546,boleto,desktop,organico,sim,nao,cor,5,1.7,3,64,sim,ok,
VIT-00960,2025-04-20,Curitiba,PR,C125,calcado,produto_3,668.53,41.51,carrinho,489,,desktop,ads,nao,nao,cor,9,4.0,5,110,nao,procesado,
VIT-00961,2025-06-11,São Paulo,sp,C268,roupaa,produto_68,796.35,24.92,carrinhu,1512,boleto,mobile,email,sim,nao,,8,4.3,1,65,sim,,
VIT-00962,07-23-2025,Curitiba,pr,C456,roupaa,produto_107,220.89,13.23,carrinhu,664,cartao,desktop,ads,sim,nao,cor,29,3.1,3,71,sim,,
VIT-00963,2025-04-22,Curitiba,pr,C401,calcado,produto_197,526.33,36.35,compra,1730,boleto,desktop,email,sim,nao,,27,2.4,3,22,sim,ok,
VIT-00964,2025-03-27,Uberlândia,MG,C127,roupa,produto_35,331.87,36.0,carrinhu,533,pix,desktop,email,sim,nao,qualidade,21,4.0,10,114,nao,,
VIT-00965,2025-04-22,Curitiba,PR,C58,roupa,produto_147,542.06,38.53,compra,1303,boleto,desktop,organico,sim,nao,tamanho,3,1.3,8,98,nao,procesado,
VIT-00966,2025-03-12,Curitiba,PR,C372,roupaa,produto_191,"146,41",48.79,visualizou,1039,,mobile,email,nao,nao,,23,2.8,2,86,nao,,
VIT-00967,2025-07-27,Uberlândia,MG,C176,calcado,produto_47,511.99,35.12,visualizou,830,pix,desktop,organico,nao,nao,cor,7,4.9,7,55,sim,procesado,
VIT-00968,2025-08-02,Curitiba,pr,C172,roupaa,produto_158,573.53,49.1,carrinhu,13,boleto,mobile,organico,sim,nao,qualidade,8,3.1,2,10,sim,ok,
VIT-00969,2025-06-27,Uberlândia,MG,C368,roupa,produto_58,86.12,2.73,carrinhu,330,,desktop,ads,sim,nao,tamanho,13,2.9,5,101,sim,ok,
VIT-00970,10-20-2025,Uberlândia,MG,C184,roupaa,produto_51,"748,7",6.42,carrinhu,1276,pix,desktop,organico,sim,sim,qualidade,8,1.4,1,45,sim,procesado,
VIT-00971,03-09-2025,Salvador,BA,C270,roupaa,produto_86,636.33,27.6,visualizou,395,cartao,desktop,organico,sim,nao,tamanho,29,2.6,7,53,nao,,
VIT-00972,2025-03-04,Salvador,BA,C211,calcado,produto_116,129.44,46.13,pagamento,1111,cartao,mobile,organico,nao,nao,,18,2.0,7,106,sim,procesado,
VIT-00973,2025-07-13,Uberlândia,MG,C150,roupaa,produto_71,151.53,17.6,visualizou,53,cartao,mobile,ads,nao,nao,tamanho,6,2.1,3,102,nao,,
VIT-00974,2025-06-07,Curitiba,PR,C437,roupaa,produto_31,573.36,15.16,pagamento,829,,mobile,organico,sim,sim,,21,1.8,10,111,nao,,
VIT-00975,2025-06-10,Salvador,ba,C116,roupa,produto_153,702.17,43.88,carrinhu,232,cartao,mobile,ads,sim,nao,cor,27,1.1,4,79,sim,procesado,
VIT-00976,2025-09-11,Uberlândia,mg,C168,roupaa,produto_56,711.26,27.81,carrinhu,1808,boleto,mobile,email,sim,nao,cor,12,3.3,7,86,nao,,
VIT-00977,2025-09-18,Salvador,BA,C345,acessorio,produto_145,322.75,32.57,carrinhu,1527,pix,mobile,ads,sim,nao,tamanho,5,2.1,4,87,nao,ok,
VIT-00978,01-04-2025,São Paulo,SP,C70,acessorio,produto_144,186.75,61.8,carrinhu,1762,,desktop,ads,nao,nao,,5,2.2,4,105,nao,,
VIT-00979,01-20-2025,São Paulo,sp,C378,acessorio,produto_31,708.42,10.4,pagamento,986,pix,mobile,organico,sim,nao,,8,2.1,0,62,sim,ok,
VIT-00980,01-12-2025,Curitiba,PR,C463,roupaa,produto_168,"150,3",67.09,carrinhu,727,pix,mobile,organico,nao,nao,,4,3.2,0,14,nao,,
VIT-00981,2025-04-08,Salvador,BA,C285,acessorio,produto_56,546.49,67.38,pagamento,1857,,mobile,ads,nao,nao,,11,2.2,10,7,sim,,
VIT-00982,10-10-2025,Uberlândia,MG,C122,calcado,produto_40,71.59,34.41,carrinhu,1351,boleto,desktop,ads,nao,nao,qualidade,7,2.4,3,77,sim,procesado,
VIT-00983,09-13-2025,São Paulo,sp,C15,roupa,produto_43,"582,3",37.95,pagamento,72,boleto,mobile,organico,sim,nao,qualidade,9,2.1,8,114,sim,,
VIT-00984,2025-02-16,Curitiba,pr,C187,roupaa,produto_164,"277,09",60.07,carrinho,1162,,desktop,organico,sim,sim,qualidade,7,3.4,5,61,nao,ok,
VIT-00985,2025-07-23,Uberlândia,MG,C364,roupaa,produto_141,159.13,13.31,carrinhu,1399,pix,desktop,organico,nao,nao,tamanho,13,4.3,4,50,sim,,
VIT-00986,2025-02-17,São Paulo,SP,C438,roupaa,produto_82,320.78,57.3,carrinho,1399,,desktop,ads,sim,nao,,14,1.9,7,76,sim,,
VIT-00987,2025-09-09,Uberlândia,mg,C318,acessorio,produto_141,715.92,66.24,pagamento,902,cartao,desktop,organico,nao,nao,,14,1.3,4,53,nao,,
VIT-00988,2025-07-28,Curitiba,PR,C476,roupaa,produto_48,630.43,25.05,carrinhu,1421,pix,desktop,ads,sim,nao,qualidade,15,2.4,6,39,nao,,
VIT-00989,2025-02-25,Curitiba,PR,C80,roupaa,produto_127,684.27,5.83,carrinhu,1422,,mobile,organico,sim,nao,cor,15,1.9,9,43,sim,,
VIT-00990,2025-04-27,Salvador,ba,C446,calcado,produto_136,280.5,39.42,carrinhu,1321,cartao,desktop,ads,sim,nao,tamanho,6,1.8,7,104,nao,ok,
VIT-00991,2025-05-01,Salvador,ba,C477,roupaa,produto_25,"481,1",0.6,carrinhu,201,cartao,desktop,ads,nao,nao,,10,2.7,9,119,sim,ok,
VIT-00992,18/06/2025,Uberlândia,MG,C447,roupa,produto_178,326.9,34.36,carrinhu,656,cartao,mobile,email,nao,nao,,10,3.2,10,46,nao,ok,
VIT-00993,2025-02-21,São Paulo,sp,C101,roupa,produto_164,"442,05",60.74,pagamento,1341,pix,mobile,organico,nao,nao,,17,2.3,4,77,sim,ok,
VIT-00994,2025-06-06,Uberlândia,mg,C84,roupa,produto_200,"103,14",17.59,carrinho,673,,mobile,ads,nao,nao,cor,24,4.2,4,46,sim,ok,
VIT-00995,2025-06-29,Salvador,ba,C189,roupaa,produto_29,189.9,33.26,pagamento,1080,boleto,desktop,email,nao,nao,,11,3.9,0,109,sim,,
VIT-00996,2025-09-13,São Paulo,sp,C116,roupa,produto_59,360.07,10.48,carrinhu,1744,boleto,desktop,email,nao,nao,,2,2.0,9,80,sim,procesado,
VIT-00997,2025-08-30,Salvador,ba,C294,roupaa,produto_39,181.82,76.26,visualizou,1988,boleto,mobile,ads,nao,nao,tamanho,21,2.3,2,47,nao,procesado,
VIT-00998,2025-03-15,Salvador,ba,C210,roupaa,produto_67,692.95,34.64,pagamento,5,pix,mobile,email,nao,nao,tamanho,15,4.5,5,42,sim,ok,
VIT-00999,2025-08-31,São Paulo,SP,C258,roupaa,produto_77,528.22,41.09,carrinhu,514,pix,mobile,email,sim,nao,,15,4.1,4,11,sim,procesado,
VIT-00000,2025-09-07,Salvador,ba,C9,calcado,produto_68,200.5,40.45,pagamento,965,pix,mobile,organico,nao,nao,,20,4.3,6,24,nao,procesado,
VIT-00001,2025-02-10,Curitiba,PR,C128,roupa,produto_1,"66,23",77.68,carrinhu,760,,desktop,ads,sim,nao,qualidade,13,3.8,7,63,sim,procesado,
VIT-00002,2025-10-28,São Paulo,sp,C156,roupaa,produto_92,501.45,41.41,visualizou,1573,,mobile,organico,nao,nao,cor,30,2.6,5,61,sim,,
VIT-00003,2025-09-14,Curitiba,pr,C438,roupaa,produto_14,62.46,29.6,carrinhu,407,boleto,desktop,ads,sim,sim,tamanho,9,3.1,7,114,nao,ok,
VIT-00004,16/06/2025,Uberlândia,mg,C344,roupaa,produto_139,593.08,51.75,carrinho,1396,pix,desktop,organico,sim,sim,qualidade,26,4.4,3,104,sim,ok,
VIT-00005,2025-06-01,São Paulo,SP,C354,calcado,produto_41,169.33,28.2,carrinhu,623,pix,desktop,ads,sim,sim,tamanho,7,2.9,10,84,nao,,
VIT-00006,04-02-2025,Salvador,BA,C415,roupaa,produto_168,91.55,59.62,carrinhu,961,boleto,mobile,email,sim,nao,,14,1.1,10,65,sim,procesado,
VIT-00007,2025-02-23,Salvador,BA,C414,calcado,produto_184,395.61,46.27,carrinhu,1899,,mobile,email,nao,nao,qualidade,4,3.2,2,14,nao,procesado,
VIT-00008,2025-09-19,Curitiba,pr,C361,calcado,produto_77,418.58,44.52,carrinhu,551,,mobile,organico,sim,nao,,28,2.8,3,68,nao,ok,
VIT-00009,2025-10-07,São Paulo,SP,C473,acessorio,produto_171,495.26,37.47,compra,1391,boleto,mobile,email,sim,sim,tamanho,10,1.2,8,93,nao,procesado,
VIT-00010,2025-07-01,Curitiba,pr,C32,roupaa,produto_132,526.1,10.07,carrinhu,1507,boleto,desktop,email,sim,nao,qualidade,22,3.8,1,91,nao,,
VIT-00011,data_invalida,Uberlândia,MG,C200,acessorio,produto_55,196.66,13.59,carrinhu,906,cartao,desktop,organico,sim,nao,cor,26,4.7,10,87,nao,ok,
VIT-00012,2025-02-28,Salvador,BA,C239,roupaa,produto_55,221.95,41.45,carrinhu,114,boleto,desktop,organico,sim,sim,tamanho,8,4.2,1,100,sim,procesado,
VIT-00013,2025-06-30,Salvador,BA,C399,roupaa,produto_7,"99,26",37.18,carrinho,1334,pix,desktop,ads,sim,nao,qualidade,10,3.7,10,7,nao,ok,
VIT-00014,2025-03-02,Salvador,BA,C224,roupaa,produto_189,399.84,32.19,compra,1826,cartao,mobile,email,sim,sim,tamanho,29,2.3,5,14,nao,procesado,
VIT-00015,2025-09-03,Salvador,ba,C37,roupaa,produto_131,661.67,78.18,carrinho,1003,cartao,desktop,email,nao,nao,cor,9,3.6,8,32,nao,,
VIT-00016,2025-10-21,Curitiba,pr,C164,acessorio,produto_149,570.21,33.66,carrinhu,1788,pix,mobile,email,sim,nao,cor,10,1.2,0,44,nao,,
VIT-00017,2025-03-26,Uberlândia,mg,C260,roupaa,produto_125,116.36,54.6,carrinho,496,cartao,desktop,email,sim,nao,,20,3.5,6,74,sim,ok,
VIT-00018,17/01/2025,Salvador,BA,C19,roupaa,produto_89,649.57,48.55,carrinhu,998,,mobile,email,sim,sim,cor,29,3.2,5,48,nao,,
VIT-00019,04-09-2025,Salvador,ba,C13,roupa,produto_131,154.95,28.88,carrinho,108,boleto,desktop,organico,nao,nao,,26,3.4,5,56,sim,,
