registro_id,data_pedido,cidade,uf,canal,tipo_pedido,cliente_id,frequencia_cliente_mes,dias_desde_ultimo_pedido,ticket_medio,prato,categoria_prato,quantidade_produzida,quantidade_vendida,custo_prato,preco_prato,tempo_entrega_min,avaliacao,dia_semana,hora,clima,promocao_ativa,status_pedido,observacao
SAB-00975,07-11-2025,São Paulo,SP,app,delivery,C50,7,37,49.86,arroz,acompanhamento,95,19,28.67,54.8,88,4.8,quarta,17,nublado,,cancelado,
SAB-00976,04-10-2025,São Paulo,sp,ifood,delivery,C78,6,7,38.94,salada,proteina,79,67,15.71,28.9,12,4.0,quinta,20,sol,,,
SAB-00977,01-25-2025,São Paulo,SP,app,delivery,C299,0,29,57.32,frango_grelhado,massa,13,13,5.8,11.61,68,4.8,quinta,22,nublado,,procesado,
SAB-00978,2025-05-22,São Paulo,SP,ifood,delivery,C167,5,34,58.04,feijao,proteina,76,55,18.16,53.52,28,1.4,sabado,20,chuva,,cancelado,
SAB-00979,2025-09-11,São Paulo,SP,local,delivery,C377,0,3,68.49,lasanha,proteina,56,54,8.79,13.64,56,4.2,domingo,18,chuva,nao,procesado,
SAB-00980,2025-05-10,São Paulo,SP,local,delivery,C3,6,41,22.42,lasanha,vegetariano,118,97,11.24,22.75,48,4.4,sexta,19,chuva,nao,finalizado,
SAB-00981,10-09-2025,São Paulo,SP,local,local,C59,4,15,48.19,feijao,acompanhamento,120,12,24.5,67.83,53,3.9,domingo,20,sol,sim,finalizado,
SAB-00982,2025-07-19,São Paulo,SP,app,local,C352,3,55,78.84,feijao,acompanhamento,45,34,6.63,18.61,10,3.9,terça,15,sol,,procesado,
SAB-00983,2025-05-08,São Paulo,sp,local,delivery,C70,4,14,32.41,feijao,acompanhamento,79,50,9.62,20.81,64,4.9,terça,18,sol,,,
SAB-00984,2025-09-23,São Paulo,SP,local,delivery,C156,7,39,38.11,lasanha,vegetariano,112,53,22.83,41.08,55,1.6,sabado,18,chuva,,cancelado,
SAB-00985,2025-06-12,São Paulo,sp,app,delivery,C75,2,25,"20,19",carne_assada,proteina,74,11,24.73,68.62,52,3.9,terça,19,nublado,,cancelado,
SAB-00986,2025-07-19,São Paulo,SP,local,delivery,C362,5,53,55.94,feijao,proteina,67,24,16.41,41.12,47,4.0,quarta,14,sol,nao,cancelado,
SAB-00987,2025-02-09,São Paulo,SP,ifood,local,C88,4,11,"54,7",frango_grelhado,massa,61,34,23.98,45.73,63,1.9,segunda,18,sol,nao,procesado,
SAB-00988,2025-10-20,São Paulo,SP,local,local,C250,5,28,67.72,carne_assada,proteina,74,12,6.02,12.03,84,4.6,domingo,18,chuva,,,
SAB-00989,2025-07-19,São Paulo,sp,local,delivery,C421,5,39,79.7,carne_assada,acompanhamento,112,60,11.25,24.46,46,2.4,domingo,16,chuva,nao,cancelado,
SAB-00990,2025-07-10,São Paulo,sp,ifood,delivery,C425,4,48,69.64,frango_grelhado,acompanhamento,104,10,20.88,36.52,19,4.8,domingo,16,chuva,nao,procesado,
SAB-00991,03-28-2025,São Paulo,SP,local,delivery,C144,1,14,"26,86",frango_grelhado,proteina,73,40,26.08,76.05,63,1.5,sabado,14,sol,,procesado,
SAB-00992,2025-05-02,São Paulo,SP,app,delivery,C461,6,57,77.96,frango_grelhado,vegetariano,87,78,7.17,14.49,37,1.4,segunda,22,chuva,,procesado,
SAB-00993,data_invalida,São Paulo,SP,app,delivery,C114,6,44,34.33,salada,acompanhamento,33,27,6.75,16.15,54,2.1,domingo,18,sol,sim,cancelado,
SAB-00994,2025-07-20,São Paulo,sp,ifood,delivery,C237,6,57,66.08,salada,vegetariano,15,10,8.22,14.85,48,3.8,segunda,14,sol,sim,,
SAB-00995,02-09-2025,São Paulo,SP,ifood,local,C476,8,27,31.81,salada,proteina,73,31,27.4,54.74,13,1.1,sabado,13,sol,,,
SAB-00996,data_invalida,São Paulo,sp,app,delivery,C464,1,21,76.29,feijao,massa,13,0,15.6,33.66,63,1.2,quinta,11,nublado,,cancelado,
SAB-00997,2025-04-28,São Paulo,SP,ifood,delivery,C58,3,37,"50,94",carne_assada,proteina,112,83,28.4,53.8,46,3.5,quarta,12,sol,,finalizado,
SAB-00998,data_invalida,São Paulo,sp,ifood,delivery,C331,9,27,"25,75",lasanha,vegetariano,115,102,13.07,23.64,31,1.7,terça,21,nublado,sim,,
SAB-00999,2025-06-07,São Paulo,sp,ifood,local,C226,2,30,37.72,carne_assada,vegetariano,55,0,12.6,34.3,65,1.4,sexta,11,chuva,sim,cancelado,
SAB-00000,2025-10-01,São Paulo,SP,ifood,local,C170,11,39,20.4,frango_grelhado,massa,85,44,28.35,43.92,46,3.3,quinta,16,nublado,sim,finalizado,
SAB-00001,04-26-2025,São Paulo,SP,ifood,local,C338,4,45,"75,27",arroz,acompanhamento,95,6,16.96,46.16,41,1.7,sabado,17,nublado,,,
SAB-00002,2025-03-09,São Paulo,sp,ifood,local,C453,7,53,36.3,frango_grelhado,vegetariano,101,97,6.68,13.65,82,1.3,quarta,18,nublado,nao,,
SAB-00003,20/03/2025,São Paulo,SP,app,delivery,C267,2,18,71.44,feijao,vegetariano,51,30,13.68,31.34,13,1.8,sexta,21,nublado,,cancelado,
SAB-00004,08-08-2025,São Paulo,SP,app,local,C494,1,29,46.93,carne_assada,proteina,67,46,28.54,64.55,55,2.7,quinta,15,nublado,,finalizado,
SAB-00005,2025-02-21,São Paulo,sp,local,delivery,C349,1,60,64.11,feijao,vegetariano,61,22,27.81,76.04,77,2.8,sexta,11,sol,sim,finalizado,
SAB-00006,2025-05-26,São Paulo,SP,ifood,delivery,C431,2,5,75.13,salada,acompanhamento,31,1,18.15,36.11,57,1.5,quinta,20,sol,,finalizado,
SAB-00007,2025-10-26,São Paulo,SP,local,local,C370,2,4,61.72,lasanha,massa,30,15,24.59,66.03,66,3.2,quinta,10,chuva,sim,procesado,
SAB-00008,19/10/2025,São Paulo,SP,ifood,delivery,C498,11,27,"44,59",carne_assada,massa,28,27,25.36,40.53,85,2.3,terça,14,nublado,,procesado,
SAB-00009,2025-01-15,São Paulo,SP,app,delivery,C369,7,55,"69,12",frango_grelhado,proteina,90,86,10.31,24.11,80,3.7,sabado,17,sol,,procesado,
SAB-00010,2025-05-22,São Paulo,sp,local,delivery,C248,4,31,36.93,frango_grelhado,acompanhamento,78,38,18.41,38.35,35,3.2,segunda,20,sol,sim,,
SAB-00011,2025-10-09,São Paulo,SP,ifood,delivery,C127,6,6,77.03,salada,acompanhamento,55,0,29.72,47.65,90,2.2,sexta,14,chuva,nao,,
SAB-00012,2025-08-03,São Paulo,SP,ifood,local,C159,6,57,22.92,frango_grelhado,massa,72,47,18.04,42.42,45,2.2,domingo,19,sol,sim,procesado,
SAB-00013,2025-04-04,São Paulo,sp,ifood,local,C320,6,33,41.92,frango_grelhado,proteina,13,3,29.66,53.7,53,4.7,sabado,22,sol,nao,finalizado,
SAB-00014,2025-02-17,São Paulo,sp,app,local,C376,0,51,36.99,carne_assada,proteina,93,41,5.38,11.29,26,1.7,segunda,18,sol,sim,finalizado,
SAB-00015,2025-06-19,São Paulo,sp,ifood,local,C56,3,42,36.25,frango_grelhado,acompanhamento,85,1,28.55,76.25,72,3.5,sabado,16,nublado,sim,,
SAB-00016,2025-02-06,São Paulo,sp,ifood,local,C159,11,41,"73,6",lasanha,vegetariano,97,47,12.95,26.61,49,4.4,sabado,13,nublado,,finalizado,
SAB-00017,2025-03-02,São Paulo,SP,ifood,delivery,C48,9,12,28.72,feijao,proteina,20,12,24.87,37.81,87,4.2,quinta,14,chuva,,,
SAB-00018,09-02-2025,São Paulo,sp,local,local,C458,9,9,"29,25",feijao,vegetariano,49,32,10.57,24.25,56,3.4,domingo,15,nublado,,procesado,
SAB-00019,2025-03-24,São Paulo,SP,app,delivery,C346,9,3,27.16,feijao,acompanhamento,95,0,22.7,42.75,23,1.9,segunda,10,nublado,nao,finalizado,
