registro_id,data_pedido,cidade,uf,cliente_id,tipo_pedido,sabor_pizza,categoria,ingrediente_principal,quantidade_ingrediente_g,validade_ingrediente,ingrediente_vencido,desperdicio_g,valor_pedido,tempo_preparo_min,tempo_entrega_min,dia_semana,hora_pedido,promocao,pedido_cancelado,motivo_cancelamento,tempo_cancelamento_min,avaliacao_cliente,forma_pagamento,status,observacao
BM-00886,2025-01-27,Uberaba,mg,C38,delivery,mussarela,tradicional,quejio,131,02-01-2025,sim,117,40.23,18,10,quarta,23,nenhuma,nao,,6,2.2,dinheiro,,
BM-00887,2025-02-07,Uberaba,mg,C488,online,frango_catupiry,especial,queijo,118,2025-08-30,sim,113,"59,59",19,48,terça,17,,nao,,34,4.1,dinheiro,,
BM-00888,2025-08-04,Uberaba,SP,C262,balcao,mussarelaa,doce,quejio,146,2025-02-21,nao,140,108.77,17,10,domingo,19,combo,nao,,27,3.9,cartao,procesado,
BM-00889,2025-10-19,Franca,mg,C219,online,mussarelaa,doce,quejio,492,2025-10-28,sim,0,91.01,5,24,terça,22,nenhuma,sim,cliente_desistiu,23,3.1,dinheiro,cancelado,
BM-00890,data_invalida,Uberlândia,MG,C205,balcao,calabreza,especial,queijo,133,2025-09-18,nao,258,84.75,10,21,quinta,21,,sim,erro_pedido,1,3.9,pix,finalizado,
BM-00891,2025-01-23,Uberaba,MG,C357,balcao,especial,especial,molho,205,2025-07-02,sim,247,"138,41",8,10,segunda,22,,nao,,12,4.6,pix,cancelado,
BM-00892,03-25-2025,Franca,mg,C291,online,chocolate,especial,quejio,185,2025-10-28,nao,69,42.93,15,29,sabado,20,combo,nao,,20,3.9,dinheiro,cancelado,
BM-00893,2025-01-23,Franca,mg,C460,online,mussarelaa,doce,quejio,203,2025-07-24,sim,135,74.78,22,23,sabado,20,cupom,sim,cliente_desistiu,14,4.8,pix,,
BM-00894,2025-05-02,São Paulo,mg,C215,delivery,calabresa,especial,quejio,468,2025-06-29,sim,84,"54,61",17,39,quarta,23,nenhuma,nao,,30,4.5,pix,finalizado,
BM-00895,2025-10-07,Uberaba,mg,C488,online,calabreza,tradicional,quejio,257,2025-04-15,sim,136,139.69,12,24,terça,20,,nao,,34,3.6,pix,,
BM-00896,2025-09-08,São Paulo,MG,C354,online,frango_catupiry,doce,molho,715,2025-05-31,nao,237,68.42,16,40,quinta,21,combo,nao,,27,2.9,dinheiro,finalizado,
BM-00897,2025-10-26,Uberlândia,mg,C160,delivery,portuguesa,especial,calabresa,628,2025-10-06,sim,137,"44,39",25,29,terça,17,cupom,nao,,13,2.5,pix,,
BM-00898,2025-02-11,São Paulo,SP,C330,online,calabreza,doce,quejio,648,07/03/2025,sim,53,49.25,29,37,terça,18,cupom,nao,,25,1.7,pix,,
BM-00899,2025-02-06,Uberlândia,MG,C444,balcao,calabreza,tradicional,quejio,50,2025-04-29,sim,273,135.85,22,24,terça,19,nenhuma,nao,,40,2.3,pix,procesado,
BM-00900,data_invalida,São Paulo,SP,C288,online,mussarelaa,especial,queijo,436,10-08-2025,nao,69,89.4,10,29,quinta,18,cupom,nao,,16,3.2,cartao,finalizado,
BM-00901,2025-05-30,Uberlândia,MG,C415,online,mussarelaa,especial,quejio,107,2025-09-16,sim,117,128.74,14,28,quarta,17,combo,nao,,11,4.4,cartao,procesado,
BM-00902,2025-03-12,Franca,mg,C225,balcao,calabreza,tradicional,queijo,276,01-21-2025,sim,70,115.19,18,36,terça,17,combo,nao,,34,3.0,cartao,finalizado,
BM-00903,2025-10-15,Uberaba,mg,C431,delivery,mussarelaa,especial,catupiry,121,21/10/2025,sim,92,108.66,10,51,sabado,19,combo,nao,,20,3.7,dinheiro,,
BM-00904,2025-04-02,Franca,mg,C63,online,mussarelaa,especial,queijo,419,2025-03-12,sim,36,122.01,28,24,quinta,22,combo,nao,,38,4.0,cartao,procesado,
BM-00905,03/08/2025,Franca,mg,C436,delivery,portuguesa,doce,quejio,461,08-18-2025,sim,62,"99,48",13,30,domingo,23,,nao,,9,4.7,pix,finalizado,
BM-00906,2025-07-14,Uberaba,SP,C10,online,mussarela,especial,quejio,386,05/10/2025,sim,51,78.29,21,31,sexta,20,nenhuma,nao,,1,4.2,pix,,
BM-00907,2025-10-14,Franca,mg,C195,online,portuguesa,tradicional,quejio,515,02/08/2025,nao,259,68.9,18,37,segunda,23,,sim,erro_pedido,20,2.0,pix,,
BM-00908,2025-01-30,São Paulo,mg,C101,balcao,mussarelaa,especial,quejio,692,2025-09-16,sim,303,113.35,29,38,sabado,21,,nao,,21,3.7,cartao,cancelado,
BM-00909,2025-07-16,Franca,mg,C362,online,mussarelaa,tradicional,quejio,640,05-13-2025,sim,40,136.3,18,45,domingo,19,nenhuma,nao,,17,2.0,dinheiro,cancelado,
BM-00910,2025-05-25,Uberaba,MG,C70,online,mussarelaa,doce,molho,775,2025-02-20,nao,122,48.94,17,25,terça,20,,nao,,31,4.1,dinheiro,finalizado,
BM-00911,2025-06-22,Uberlândia,SP,C181,delivery,calabreza,doce,quejio,336,25/02/2025,nao,322,72.69,35,45,segunda,19,,sim,erro_pedido,38,2.2,cartao,cancelado,
BM-00912,2025-08-27,Uberlândia,MG,C277,online,mussarela,doce,catupiry,217,2025-03-16,sim,249,136.49,14,56,quinta,22,nenhuma,sim,demora,21,1.6,cartao,finalizado,
BM-00913,2025-01-09,Uberlândia,MG,C336,delivery,mussarelaa,tradicional,quejio,598,2025-09-06,nao,164,"76,15",14,68,terça,18,nenhuma,nao,,7,2.2,cartao,cancelado,
BM-00914,2025-03-18,Franca,MG,C183,delivery,calabreza,doce,quejio,108,2025-06-07,nao,171,69.2,20,16,quinta,23,combo,nao,,21,3.2,pix,,
BM-00915,data_invalida,Franca,SP,C358,online,calabresa,especial,quejio,701,2025-10-18,nao,100,126.9,20,46,sexta,19,cupom,nao,,35,2.6,cartao,cancelado,
BM-00916,2025-08-06,São Paulo,mg,C267,delivery,mussarelaa,tradicional,quejio,530,2025-02-02,nao,138,113.84,40,10,quinta,23,cupom,nao,,27,1.8,pix,cancelado,
BM-00917,2025-01-23,Franca,MG,C475,delivery,mussarelaa,tradicional,molho,107,2025-10-08,sim,81,"107,72",18,29,quarta,19,cupom,nao,,3,1.2,pix,procesado,
BM-00918,2025-07-14,Franca,SP,C105,balcao,mussarelaa,tradicional,bacon,376,03-04-2025,sim,44,70.14,22,27,quarta,19,nenhuma,nao,,16,4.7,cartao,cancelado,
BM-00919,18/08/2025,Uberlândia,mg,C194,balcao,frango_catupiry,especial,quejio,702,30/03/2025,nao,49,64.45,22,38,sexta,23,,nao,,26,3.7,pix,,
BM-00920,2025-09-13,Uberaba,mg,C166,balcao,calabresa,doce,catupiry,394,03-25-2025,sim,147,93.87,17,39,sabado,19,combo,nao,,24,2.5,dinheiro,,
BM-00921,2025-03-07,Uberaba,mg,C194,delivery,calabreza,doce,quejio,592,2025-09-02,nao,108,131.67,11,63,quinta,23,cupom,nao,,13,4.2,cartao,procesado,
BM-00922,2025-03-10,Uberaba,mg,C8,balcao,mussarelaa,tradicional,quejio,342,2025-04-08,nao,64,66.63,14,51,sexta,22,combo,nao,,13,1.3,dinheiro,procesado,
BM-00923,2025-08-19,Franca,MG,C387,delivery,calabreza,especial,calabresa,108,2025-08-21,sim,107,97.36,23,25,sabado,19,cupom,nao,,18,2.9,cartao,procesado,
BM-00924,2025-03-08,Franca,SP,C272,delivery,mussarelaa,doce,quejio,75,2025-05-23,nao,211,108.56,11,48,domingo,23,,nao,,18,4.7,dinheiro,,
BM-00925,2025-05-21,Franca,MG,C317,delivery,portuguesa,especial,quejio,533,04/08/2025,sim,203,"98,67",16,29,domingo,19,combo,nao,,16,1.8,cartao,,
BM-00926,27/07/2025,São Paulo,MG,C249,balcao,mussarelaa,doce,quejio,294,2025-08-03,nao,9,103.42,11,30,domingo,22,combo,nao,,14,2.5,dinheiro,,
BM-00927,2025-05-28,Franca,mg,C336,delivery,mussarela,especial,molho,789,2025-01-01,sim,59,"87,0",29,53,quarta,19,combo,sim,cliente_desistiu,1,1.9,cartao,,
BM-00928,2025-09-10,Uberaba,MG,C327,online,mussarelaa,doce,molho,180,data_invalida,nao,89,97.12,31,26,domingo,21,combo,nao,,24,4.1,cartao,procesado,
BM-00929,08-06-2025,São Paulo,SP,C135,delivery,mussarelaa,tradicional,quejio,194,2025-06-03,nao,162,"134,08",27,48,sabado,19,,nao,,6,3.2,dinheiro,cancelado,
BM-00930,2025-02-10,Uberlândia,SP,C24,balcao,mussarelaa,tradicional,quejio,793,2025-05-08,nao,119,46.67,7,24,domingo,18,cupom,nao,,28,4.1,dinheiro,procesado,
BM-00931,2025-03-18,Uberaba,SP,C443,balcao,portuguesa,doce,quejio,579,2025-10-25,nao,8,38.26,21,24,quarta,20,cupom,nao,,34,1.3,dinheiro,procesado,
BM-00932,2025-06-17,São Paulo,mg,C109,balcao,mussarelaa,especial,queijo,66,11/05/2025,nao,239,"76,84",18,31,segunda,20,nenhuma,nao,,25,3.7,dinheiro,finalizado,
BM-00933,2025-07-17,São Paulo,mg,C301,delivery,mussarelaa,especial,quejio,155,2025-10-21,sim,120,38.34,9,40,quinta,18,combo,nao,,31,2.3,pix,,
BM-00934,2025-06-08,Uberlândia,SP,C31,online,mussarelaa,especial,queijo,643,2025-07-16,sim,146,"60,35",11,62,segunda,21,,nao,,4,3.2,cartao,finalizado,
BM-00935,2025-02-28,São Paulo,MG,C448,balcao,portuguesa,tradicional,molho,606,2025-10-23,sim,222,138.62,13,55,segunda,23,,nao,,7,3.2,pix,cancelado,
BM-00936,data_invalida,Uberaba,mg,C204,delivery,especial,doce,queijo,548,2025-08-21,nao,177,69.12,13,33,terça,22,,sim,erro_pedido,31,2.7,dinheiro,cancelado,
BM-00937,2025-10-08,São Paulo,SP,C381,delivery,calabreza,doce,queijo,121,2025-02-14,nao,223,"110,96",15,20,segunda,22,nenhuma,nao,,14,1.8,dinheiro,finalizado,
BM-00938,26/10/2025,Uberaba,SP,C378,online,portuguesa,tradicional,queijo,592,2025-10-08,sim,50,124.65,15,23,domingo,22,cupom,sim,demora,24,2.1,cartao,procesado,
BM-00939,2025-10-07,Uberlândia,SP,C27,online,calabreza,especial,quejio,217,2025-05-15,sim,0,59.48,5,26,domingo,22,cupom,sim,erro_pedido,25,1.3,cartao,,
BM-00940,2025-05-19,São Paulo,MG,C111,balcao,mussarelaa,doce,quejio,68,2025-05-17,nao,143,111.6,7,28,quinta,18,cupom,nao,,36,2.4,cartao,procesado,
BM-00941,2025-02-12,Uberaba,SP,C141,online,calabreza,tradicional,quejio,655,2025-09-05,sim,219,105.95,19,50,segunda,19,cupom,nao,,3,3.9,pix,,
BM-00942,2025-01-07,Uberaba,MG,C358,online,calabreza,tradicional,quejio,206,08-16-2025,sim,175,46.67,14,35,terça,20,combo,sim,cliente_desistiu,1,2.4,pix,procesado,
BM-00943,2025-10-20,Uberaba,MG,C420,delivery,calabreza,tradicional,quejio,150,data_invalida,nao,0,37.12,11,69,terça,23,nenhuma,nao,,4,2.2,cartao,cancelado,
BM-00944,2025-08-31,Franca,SP,C157,online,calabreza,doce,molho,469,2025-08-20,sim,96,37.48,12,41,sexta,23,cupom,nao,,28,2.4,cartao,procesado,
BM-00945,08/01/2025,Uberlândia,MG,C462,balcao,calabreza,especial,quejio,295,2025-09-28,nao,114,"53,63",24,37,segunda,23,cupom,nao,,8,4.4,dinheiro,,
BM-00946,2025-02-15,São Paulo,mg,C220,balcao,portuguesa,doce,molho,141,2025-05-27,nao,29,42.68,26,28,quinta,20,,nao,,29,4.7,dinheiro,cancelado,
BM-00947,2025-01-12,Franca,mg,C444,balcao,frango_catupiry,especial,quejio,242,02/01/2025,nao,109,39.28,20,32,sexta,17,cupom,nao,,38,2.2,pix,,
BM-00948,2025-10-22,Uberlândia,SP,C156,delivery,frango_catupiry,especial,quejio,90,2025-03-04,nao,41,53.74,18,41,sexta,18,cupom,sim,erro_pedido,18,1.4,dinheiro,finalizado,
BM-00949,2025-04-08,Uberlândia,SP,C312,delivery,calabreza,tradicional,calabresa,647,2025-04-02,nao,82,35.16,35,19,quinta,20,nenhuma,nao,,22,4.6,dinheiro,finalizado,
BM-00950,2025-04-19,Uberlândia,MG,C177,delivery,calabreza,doce,quejio,295,2025-07-25,nao,168,50.05,20,52,domingo,20,nenhuma,nao,,4,2.2,cartao,cancelado,
BM-00951,2025-04-13,Franca,MG,C425,balcao,mussarelaa,especial,quejio,620,02-04-2025,sim,0,120.1,15,28,segunda,17,,nao,,13,2.9,cartao,finalizado,
BM-00952,2025-07-04,São Paulo,SP,C184,online,calabreza,especial,catupiry,531,2025-06-10,sim,194,60.1,10,23,sabado,20,cupom,nao,,8,1.7,dinheiro,procesado,
BM-00953,data_invalida,Uberlândia,MG,C362,balcao,calabreza,especial,calabresa,486,2025-01-14,sim,0,"62,68",18,12,domingo,22,cupom,nao,,23,4.6,dinheiro,,
BM-00954,22/08/2025,Uberaba,SP,C447,online,mussarelaa,especial,quejio,556,22/06/2025,nao,196,80.55,11,43,sexta,17,,nao,,30,2.9,dinheiro,finalizado,
BM-00955,2025-07-18,Uberaba,SP,C6,delivery,calabreza,especial,quejio,741,2025-09-09,sim,76,127.07,18,44,domingo,18,cupom,nao,,35,3.0,pix,procesado,
BM-00956,2025-02-15,São Paulo,MG,C237,balcao,portuguesa,tradicional,catupiry,255,09/01/2025,sim,210,"45,97",18,22,domingo,21,nenhuma,nao,,2,3.8,dinheiro,,
BM-00957,2025-02-11,São Paulo,MG,C464,online,calabreza,especial,bacon,615,2025-05-12,sim,231,37.77,21,39,segunda,20,nenhuma,nao,,7,2.8,cartao,finalizado,
BM-00958,2025-07-26,São Paulo,mg,C194,balcao,chocolate,doce,quejio,481,2025-05-18,nao,95,126.15,19,60,quinta,18,cupom,nao,,22,2.3,dinheiro,cancelado,
BM-00959,2025-06-03,São Paulo,MG,C463,online,calabreza,especial,quejio,273,04-18-2025,nao,31,92.58,15,17,sexta,17,,nao,,18,3.4,dinheiro,finalizado,
BM-00960,2025-10-25,Franca,MG,C336,balcao,mussarela,tradicional,molho,441,data_invalida,sim,274,127.44,28,25,sexta,20,combo,nao,,35,3.1,pix,finalizado,
BM-00961,2025-10-24,São Paulo,SP,C244,balcao,especial,doce,bacon,96,2025-01-19,sim,71,43.66,24,15,sabado,23,cupom,sim,demora,7,4.5,cartao,cancelado,
BM-00962,2025-08-24,Franca,SP,C92,balcao,calabresa,especial,queijo,635,2025-08-23,nao,96,81.3,8,35,sabado,22,nenhuma,nao,,22,5.0,dinheiro,procesado,
BM-00963,2025-02-08,São Paulo,MG,C56,online,calabreza,tradicional,calabresa,69,2025-05-28,nao,161,63.59,12,60,domingo,18,nenhuma,nao,,23,1.9,pix,procesado,
BM-00964,data_invalida,Franca,SP,C105,online,calabreza,doce,bacon,70,data_invalida,nao,169,46.7,19,20,sabado,20,cupom,sim,cliente_desistiu,14,4.0,cartao,cancelado,
BM-00965,2025-09-03,Uberaba,mg,C403,delivery,mussarelaa,tradicional,quejio,378,2025-09-24,sim,8,86.26,14,22,terça,23,nenhuma,nao,,12,3.9,cartao,,
BM-00966,2025-04-11,São Paulo,SP,C304,online,calabreza,especial,bacon,203,2025-09-09,sim,228,131.35,20,18,sabado,22,nenhuma,nao,,29,2.9,cartao,cancelado,
BM-00967,2025-03-30,Uberlândia,SP,C192,delivery,mussarelaa,tradicional,quejio,265,2025-01-10,nao,243,117.08,21,44,quarta,19,cupom,nao,,25,1.7,cartao,finalizado,
BM-00968,2025-04-27,Franca,SP,C229,delivery,calabreza,especial,molho,698,2025-09-20,nao,107,105.87,24,43,sabado,17,nenhuma,sim,erro_pedido,20,2.8,cartao,cancelado,
BM-00969,2025-09-28,Uberaba,SP,C96,online,mussarelaa,especial,quejio,750,2025-04-26,nao,56,71.07,15,57,sabado,18,,nao,,11,2.3,dinheiro,procesado,
BM-00970,2025-09-10,São Paulo,SP,C491,online,mussarelaa,tradicional,queijo,589,2025-06-01,sim,0,36.2,24,45,domingo,22,,nao,,11,3.7,dinheiro,,
BM-00971,2025-03-02,Uberlândia,SP,C60,online,portuguesa,tradicional,molho,204,2025-09-26,sim,6,64.89,30,57,terça,22,nenhuma,nao,,7,4.4,cartao,cancelado,
BM-00972,data_invalida,São Paulo,SP,C393,online,mussarelaa,tradicional,quejio,517,data_invalida,sim,180,39.33,34,40,quarta,21,,nao,,12,2.3,pix,cancelado,
BM-00973,2025-10-07,Uberaba,MG,C481,balcao,calabreza,doce,quejio,476,2025-03-08,sim,0,139.14,20,37,segunda,18,combo,sim,demora,18,2.4,cartao,,
BM-00974,2025-10-23,Uberlândia,SP,C487,online,especial,tradicional,queijo,301,04/03/2025,nao,155,53.77,21,14,terça,19,,nao,,30,3.0,dinheiro,procesado,
BM-00975,2025-08-30,Uberaba,mg,C147,delivery,calabreza,doce,catupiry,703,11/06/2025,nao,124,107.4,8,46,domingo,22,nenhuma,nao,,15,4.6,cartao,cancelado,
BM-00976,2025-02-21,Franca,mg,C285,balcao,mussarelaa,doce,quejio,325,2025-06-29,nao,169,83.0,20,33,quarta,23,nenhuma,nao,,3,1.2,dinheiro,finalizado,
BM-00977,10-05-2025,Uberlândia,mg,C366,delivery,calabreza,tradicional,bacon,775,2025-09-09,sim,202,114.39,26,65,sabado,17,combo,nao,,21,2.4,cartao,procesado,
BM-00978,2025-08-27,Uberlândia,MG,C60,balcao,calabreza,especial,molho,406,2025-03-02,nao,104,"42,03",9,19,domingo,20,combo,nao,,38,2.1,pix,cancelado,
BM-00979,2025-07-18,Uberlândia,mg,C199,online,calabreza,especial,calabresa,255,2025-08-08,sim,35,38.95,7,30,segunda,21,,nao,,16,3.1,dinheiro,,
BM-00980,2025-02-09,São Paulo,SP,C211,online,calabreza,especial,quejio,592,14/08/2025,nao,18,"118,48",8,57,sexta,23,nenhuma,nao,,1,2.8,cartao,cancelado,
BM-00981,2025-08-15,Uberaba,MG,C49,online,mussarela,doce,catupiry,605,2025-03-16,sim,78,67.8,26,57,sabado,18,,sim,erro_pedido,26,4.9,pix,,
BM-00982,2025-04-07,Uberaba,mg,C184,balcao,frango_catupiry,especial,queijo,672,2025-05-26,nao,118,93.83,27,33,segunda,17,cupom,nao,,15,2.1,pix,cancelado,
BM-00983,2025-05-27,Franca,mg,C69,online,calabreza,doce,queijo,74,2025-02-11,sim,186,88.94,24,26,quarta,21,nenhuma,nao,,40,2.9,cartao,cancelado,
BM-00984,2025-05-05,Franca,SP,C25,balcao,mussarelaa,doce,calabresa,329,12/06/2025,sim,105,"92,76",24,54,domingo,20,,nao,,4,3.4,pix,cancelado,
BM-00985,31/07/2025,Uberaba,mg,C151,online,mussarelaa,tradicional,queijo,577,2025-04-11,nao,192,91.87,28,52,sexta,23,,nao,,40,1.8,cartao,,
BM-00986,2025-06-15,Franca,mg,C203,delivery,mussarelaa,especial,calabresa,321,2025-01-15,nao,117,86.29,5,33,domingo,18,nenhuma,sim,demora,33,3.6,dinheiro,cancelado,
BM-00987,2025-03-22,São Paulo,MG,C78,online,chocolate,especial,quejio,766,29/08/2025,nao,137,115.11,28,32,quinta,23,cupom,nao,,17,4.8,dinheiro,procesado,
BM-00988,2025-08-02,Uberaba,MG,C492,delivery,mussarelaa,doce,calabresa,489,2025-04-10,nao,60,82.67,16,29,domingo,20,nenhuma,nao,,20,2.6,dinheiro,,
BM-00989,2025-02-28,Uberaba,SP,C382,balcao,calabreza,tradicional,molho,640,2025-08-16,sim,138,"106,13",17,40,sexta,21,,nao,,36,4.6,cartao,cancelado,
BM-00990,2025-04-03,Uberlândia,MG,C244,online,mussarelaa,doce,calabresa,294,2025-01-25,sim,106,126.8,5,55,domingo,21,nenhuma,nao,,39,4.0,pix,cancelado,
BM-00991,2025-10-11,Franca,SP,C179,delivery,calabreza,tradicional,bacon,57,2025-09-06,sim,0,71.11,15,33,quinta,18,combo,sim,erro_pedido,13,4.2,cartao,cancelado,
BM-00992,2025-09-17,Uberlândia,SP,C413,delivery,calabreza,doce,quejio,94,15/09/2025,sim,108,76.26,19,47,quinta,20,,nao,,15,1.2,pix,cancelado,
BM-00993,2025-08-25,São Paulo,mg,C379,balcao,mussarela,doce,queijo,264,2025-09-03,nao,5,77.76,8,62,quarta,18,nenhuma,nao,,3,1.2,pix,cancelado,
BM-00994,2025-05-30,São Paulo,SP,C305,online,calabreza,doce,quejio,709,2025-02-28,sim,132,127.69,14,33,quinta,22,cupom,nao,,17,1.1,cartao,procesado,
BM-00995,2025-10-14,Franca,SP,C336,online,calabreza,doce,quejio,682,2025-09-14,sim,152,64.56,7,31,quinta,19,cupom,nao,,35,1.9,cartao,,
BM-00996,2025-01-31,Uberlândia,mg,C135,online,mussarelaa,tradicional,quejio,467,26/03/2025,nao,198,"37,77",18,12,terça,22,combo,nao,,10,1.6,pix,cancelado,
BM-00997,2025-01-03,Franca,SP,C49,delivery,frango_catupiry,tradicional,quejio,249,05-27-2025,sim,31,51.13,5,10,sexta,23,nenhuma,nao,,35,3.7,cartao,procesado,
BM-00998,data_invalida,Uberaba,SP,C415,balcao,frango_catupiry,tradicional,molho,284,2025-04-25,sim,59,78.31,15,40,sexta,22,combo,nao,,39,2.5,dinheiro,procesado,
BM-00999,2025-05-26,Uberaba,mg,C20,online,mussarelaa,tradicional,quejio,305,2025-09-02,sim,106,127.19,14,31,quarta,22,combo,nao,,34,2.8,cartao,cancelado,
BM-00000,2025-08-14,Uberaba,SP,C123,online,mussarelaa,doce,quejio,219,2025-07-05,nao,33,129.61,14,70,segunda,22,nenhuma,nao,,18,4.3,cartao,finalizado,
BM-00001,2025-05-05,Uberaba,mg,C141,online,calabreza,doce,queijo,200,data_invalida,nao,0,75.72,20,53,quinta,17,nenhuma,nao,,33,2.1,pix,,
BM-00002,2025-01-05,São Paulo,mg,C241,balcao,mussarelaa,doce,calabresa,621,2025-04-30,sim,83,40.26,5,21,terça,18,cupom,nao,,33,2.0,pix,finalizado,
BM-00003,2025-07-14,Uberlândia,MG,C91,online,mussarelaa,tradicional,quejio,326,2025-10-21,nao,191,125.63,20,46,segunda,20,nenhuma,nao,,34,1.0,dinheiro,,
BM-00004,2025-05-07,São Paulo,SP,C179,balcao,mussarela,tradicional,quejio,90,data_invalida,sim,203,66.69,19,57,terça,22,,nao,,11,4.3,pix,,
BM-00005,07-01-2025,Franca,MG,C196,online,mussarelaa,doce,quejio,183,2025-02-06,sim,147,75.48,6,18,quarta,23,combo,nao,,5,4.3,pix,,
BM-00006,2025-02-05,Uberaba,MG,C338,balcao,calabreza,tradicional,quejio,428,2025-08-28,sim,106,120.08,26,44,domingo,21,nenhuma,nao,,10,1.1,dinheiro,,
BM-00007,2025-07-05,São Paulo,SP,C275,delivery,mussarelaa,doce,quejio,454,2025-09-17,sim,66,"129,12",26,46,sexta,22,nenhuma,nao,,18,1.3,pix,finalizado,
BM-00008,2025-06-01,Franca,mg,C462,delivery,mussarela,doce,quejio,116,02-24-2025,sim,0,78.2,13,33,domingo,19,cupom,sim,demora,18,3.1,cartao,,
BM-00009,2025-06-20,Uberlândia,SP,C60,delivery,mussarelaa,tradicional,calabresa,681,2025-09-02,sim,220,43.21,10,50,quarta,20,,nao,,35,4.4,dinheiro,finalizado,
BM-00010,2025-10-15,Franca,SP,C358,online,calabreza,especial,catupiry,468,2025-09-14,sim,0,86.2,20,24,sabado,23,,nao,,31,4.3,cartao,cancelado,
BM-00011,09-12-2025,Franca,MG,C253,delivery,frango_catupiry,doce,quejio,337,2025-01-22,nao,39,83.07,27,45,quarta,23,cupom,sim,cliente_desistiu,18,4.3,dinheiro,cancelado,
BM-00012,2025-07-22,Uberaba,mg,C113,delivery,calabreza,especial,quejio,340,2025-10-28,sim,33,74.74,23,47,sexta,23,nenhuma,sim,erro_pedido,15,3.8,cartao,procesado,
BM-00013,2025-02-27,Franca,MG,C413,online,mussarelaa,especial,quejio,387,2025-08-09,nao,54,56.89,21,38,terça,20,,nao,,5,1.1,cartao,procesado,
BM-00014,2025-06-16,Franca,SP,C141,online,mussarela,doce,quejio,479,2025-01-07,nao,134,107.51,7,33,quinta,22,cupom,nao,,7,3.2,pix,procesado,
BM-00015,09-12-2025,Uberaba,mg,C358,online,mussarelaa,doce,queijo,145,2025-09-19,sim,169,96.58,17,32,sexta,19,combo,sim,erro_pedido,4,1.7,pix,procesado,
BM-00016,2025-06-11,São Paulo,mg,C233,balcao,mussarelaa,tradicional,quejio,434,data_invalida,nao,56,93.4,14,60,sexta,22,nenhuma,sim,,20,2.7,pix,finalizado,
BM-00017,2025-02-05,Uberlândia,MG,C389,online,mussarelaa,doce,quejio,296,2025-09-10,nao,0,63.4,33,39,sexta,20,nenhuma,nao,,7,2.5,dinheiro,cancelado,
BM-00018,2025-05-23,São Paulo,SP,C402,balcao,calabresa,especial,quejio,465,2025-04-25,nao,324,"136,76",17,13,quarta,23,,nao,,38,2.3,dinheiro,cancelado,
BM-00019,2025-05-25,Uberlândia,SP,C239,balcao,calabreza,tradicional,quejio,161,2025-04-03,nao,211,41.3,13,34,domingo,22,cupom,nao,,6,2.0,pix,,
