registro_id,data_evento,cidade,uf,canal,dispositivo,categoria_produto,produto,preco_produto,valor_frete,cupom_utilizado,desconto_pct,etapa_funil,adicionou_carrinho,iniciou_pagamento,pagamento_aprovado,motivo_falha_pagamento,tempo_site_seg,quantidade_cliques,avaliacao_experiencia,origem_trafego,status_pedido,observacao
ECOM-00934,2025-03-13,Uberaba,MG,site,desktop,fone,Fone Bluetooth,667.63,38.72,,0,compra,sim,sim,sim,,339,5,4.8,instagram,finalizado,
ECOM-00935,2025-01-01,São Paulo,SP,site,mobile,smartphone,iPhone Z,4262.11,"58,53",nao,5,compra,sim,sim,sim,,5,11,3.4,google_ads,abandonado,
ECOM-00936,2025-01-21,Curitiba,PR,app,desktop,smartwatch,Watch Pro,"1463,18",50.71,sim,10,visualizou,nao,nao,nao,,222,14,3.4,organico,,
ECOM-00937,03-19-2025,Curitiba,PR,app,mobile,smartphone,iPhone Z,5369.09,9.71,,0,compra,sim,sim,sim,,172,18,5,email,procesado,
ECOM-00938,2025-10-01,Uberlândia,MG,site,mobile,smartphone,Moto Plus,4904.2,45.4,sim,0,carrinho,sim,nao,nao,,389,8,4.9,direto,finalizado,
ECOM-00939,2025-08-09,Salvador,BA,site,mobile,notbook,Notebook Gamer,6967.83,77.61,,0,visualizou,sim,nao,nao,,75,21,4.7,google_ads,procesado,
ECOM-00940,2025-04-29,Uberlândia,MG,app,mobile,smartphone,Moto Plus,"3155,97",35.84,nao,0,pagamento,sim,sim,nao,,100,20,4.0,organico,procesado,
ECOM-00941,2025-08-23,Curitiba,PR,site,mobile,smartwatch,Smartwatch Fit,1403.1,71.45,sim,0,carrinho,sim,nao,nao,,203,8,3.5,google_ads,abandonado,
ECOM-00942,2025-05-07,São Paulo,SP,app,mobile,fone,Earbuds,127.27,70.46,,0,carrinho,sim,nao,nao,,5,21,3.6,organico,finalizado,
ECOM-00943,2025-07-10,Goiânia,GO,site,mobile,smartfone,Ultrabook,4289.75,48.86,,20,visualizou,sim,nao,nao,,244,8,4.6,google_ads,abandonado,
ECOM-00944,data_invalida,Uberlândia,MG,site,mobile,notebook,Notebook Gamer,7911.08,79.3,sim,0,carrinho,sim,nao,nao,,234,14,"3,3",email,,
ECOM-00945,2025-05-15,Salvador,BA,app,mobile,smartphone,iPhone Z,6395.35,30.93,sim,0,visualizou,nao,nao,nao,,254,1,3.5,organico,abandonado,
ECOM-00946,2025-01-23,São Paulo,SP,site,mobile,smartphone,Galaxy X,4064.94,39.58,sim,20,pagamento,sim,sim,nao,pix_expirado,355,6,4.3,instagram,abandonado,
ECOM-00947,2025-03-15,São Paulo,SP,site,mobile,notebook,Notebook Gamer,3753.02,44.99,,0,compra,sim,sim,nao,cartao_recusado,35,11,4.3,instagram,abandonado,
ECOM-00948,2025-09-09,São Paulo,SP,app,mobile,notebook,Ultrabook,"5538,19",8.27,nao,20,visualizou,sim,nao,nao,,164,18,2.4,google_ads,,
ECOM-00949,2025-08-16,Uberaba,MG,app,desktop,fone,Headset Gamer,332.01,77.43,sim,0,pagamento,sim,sim,nao,,196,15,5,google_ads,,
ECOM-00950,2025-01-26,Uberaba,MG,site,mobile,fone,Headset Gamer,883.02,61.93,sim,5,compra,sim,sim,sim,,477,18,5,google_ads,falha_pagamento,
ECOM-00951,2025-09-14,Campinas,SP,site,desktop,smartphone,Moto Plus,"4097,25",10.98,sim,5,pagamento,sim,sim,nao,cartao_recusado,5,23,4.0,google_ads,finalizado,
ECOM-00952,2025-05-15,São Paulo,SP,site,mobile,smartphone,Galaxy X,4780.92,40.44,,0,pagamento,sim,sim,nao,erro_gateway,321,2,3.5,google_ads,procesado,
ECOM-00953,2025-04-22,Salvador,BA,app,mobile,smartphone,Redmi Pro,6083.76,"30,23",nao,15,compra,sim,sim,sim,,5,7,5,google_ads,procesado,
ECOM-00954,2025-02-02,São Paulo,sp,app,desktop,smartphone,Galaxy X,2633.09,1.87,sim,15,compra,sim,sim,sim,,502,6,2.9,instagram,procesado,
ECOM-00955,14/06/2025,Campinas,SP,app,mobile,notebook,Ultrabook,9137.53,54.81,sim,0,visualizou,sim,nao,nao,,5,12,2.0,direto,finalizado,
ECOM-00956,05-08-2025,Salvador,BA,app,mobile,smartphone,Moto Plus,6317.52,51.66,sim,15,carrinho,sim,nao,nao,,412,13,4.2,organico,finalizado,
ECOM-00957,2025-05-17,Goiânia,GO,app,mobile,notebook,Notebook Gamer,4588.83,"32,8",sim,0,visualizou,sim,nao,nao,,322,1,3.4,google_ads,procesado,
ECOM-00958,2025-05-30,Curitiba,PR,site,desktop,smartphone,Moto Plus,1293.94,33.62,nao,5,carrinho,sim,nao,nao,,183,8,3.5,email,falha_pagamento,
ECOM-00959,data_invalida,Goiânia,GO,app,mobile,smartwatch,Watch Pro,"751,2",17.87,sim,0,compra,sim,sim,sim,,653,1,4.4,direto,procesado,
ECOM-00960,2025-07-08,Campinas,SP,app,mobile,fone,Headset Gamer,781.3,57.66,sim,0,visualizou,sim,nao,nao,,172,16,4.7,organico,procesado,
ECOM-00961,05-02-2025,Salvador,BA,app,desktop,fone,Earbuds,460.26,37.75,,5,visualizou,sim,nao,nao,,260,2,"3,9",google_ads,,
ECOM-00962,2025-05-15,Goiânia,GO,app,mobile,fone,Earbuds,529.91,21.15,sim,0,visualizou,sim,nao,nao,,162,11,3.2,google_ads,,
ECOM-00963,2025-03-13,Campinas,SP,site,desktop,notebook,Notebook Gamer,8342.48,40.66,sim,10,pagamento,sim,sim,nao,limite_insuficiente,5,13,4.0,email,abandonado,
ECOM-00964,2025-09-15,Curitiba,PR,site,desktop,smartphone,Moto Plus,"1193,32",9.8,sim,15,visualizou,nao,nao,nao,,293,19,4.5,direto,finalizado,
ECOM-00965,07-15-2025,Uberaba,MG,app,mobile,fone,Headset Gamer,270.17,76.51,nao,10,compra,sim,sim,nao,cartao_recusado,83,12,4.8,organico,abandonado,
ECOM-00966,2025-08-13,campinas,SP,site,mobile,smartphone,Moto Plus,3439.36,26.85,nao,20,carrinho,sim,nao,nao,,317,11,1.1,instagram,falha_pagamento,
ECOM-00967,2025-03-16,Salvador,BA,site,mobile,smartphone,Galaxy X,1776.5,"22,11",sim,0,carrinho,sim,nao,nao,,451,19,4.1,google_ads,,
ECOM-00968,2025-05-11,São Paulo,SP,app,desktop,smartphone,Moto Plus,6009.09,60.71,nao,15,compra,sim,sim,sim,,5,21,2.7,google_ads,finalizado,
ECOM-00969,2025-03-23,uberlândia,MG,app,mobile,smartwatch,Smartwatch Fit,1023.19,7.74,sim,0,carrinho,sim,nao,nao,,419,13,3.4,instagram,finalizado,
ECOM-00970,05-13-2025,Campinas,SP,site,mobile,notebook,Notebook Office,7594.76,25.67,nao,10,visualizou,sim,nao,nao,,127,27,4.2,instagram,,
ECOM-00971,2025-01-31,Uberlândia,mg,site,mobile,smartwatch,Watch Pro,2083.63,52.78,,0,compra,sim,sim,nao,erro_gateway,249,8,3.8,instagram,finalizado,
ECOM-00972,2025-08-24,Campinas,sp,app,tablet,smartphone,Moto Plus,"995,67",43.72,,0,visualizou,nao,nao,nao,,5,13,2.0,instagram,abandonado,
ECOM-00973,2025-09-18,Campinas,SP,app,mobile,acessorios,Mouse,55.08,18.14,nao,15,pagamento,sim,sim,nao,limite_insuficiente,524,21,2.3,google_ads,procesado,
ECOM-00974,2025-08-10,Uberlândia,MG,site,mobile,fone,Headset Gamer,531.45,35.94,nao,15,visualizou,sim,nao,nao,,212,24,3.5,google_ads,procesado,
ECOM-00975,2025-06-13,Goiânia,GO,app,mobile,fone,Headset Gamer,878.85,64.74,,20,visualizou,sim,nao,nao,,484,1,"3,0",organico,,
ECOM-00976,2025-01-21,Uberaba,MG,site,desktop,smartphone,iPhone Z,5985.74,"58,54",nao,10,carrinho,sim,nao,nao,,399,1,2.9,google_ads,finalizado,
ECOM-00977,2025-02-23,Uberlândia,MG,site,mobile,notebook,Ultrabook,6600.4,70.09,,10,carrinho,sim,nao,nao,,353,4,4.4,google_ads,finalizado,
ECOM-00978,2025-04-22,São Paulo,SP,site,mobile,fone,Headset Gamer,"130,39",63.1,,0,carrinho,sim,nao,nao,,354,6,"5,0",instagram,finalizado,
ECOM-00979,2025-08-01,Uberlândia,MG,app,mobile,smartphone,Redmi Pro,4507.05,21.04,,0,visualizou,nao,nao,nao,,135,19,"3,5",google_ads,abandonado,
ECOM-00980,2025-09-06,São Paulo,SP,site,mobile,acessorios,Cabo USB-C,112.92,41.06,,10,compra,sim,sim,sim,,106,16,2.9,organico,,
ECOM-00981,2025-07-10,São Paulo,SP,app,mobile,smartwatch,Watch Pro,1707.41,40.24,sim,20,pagamento,sim,sim,nao,,224,10,"3,7",instagram,,
ECOM-00982,05-03-2025,Uberaba,mg,app,desktop,smartphone,Redmi Pro,4257.53,39.64,,0,pagamento,sim,sim,nao,pix_expirado,120,2,2.9,email,procesado,
ECOM-00983,2025-05-05,Salvador,BA,app,mobile,smartwatch,Watch Pro,488.59,2.53,sim,5,compra,sim,sim,sim,,,17,4.2,instagram,procesado,
ECOM-00984,2025-05-30,Uberlândia,MG,app,mobile,smartphone,Moto Plus,3982.3,"42,23",sim,5,carrinho,sim,nao,nao,,91,23,2.0,direto,abandonado,
ECOM-00985,2025-08-16,Salvador,BA,site,mobile,notebook,Ultrabook,5702.04,36.39,sim,10,carrinho,sim,nao,nao,,321,5,"3,6",instagram,finalizado,
ECOM-00986,2025-10-04,salvador,BA,app,mobile,notebook,Notebook Gamer,8819.94,49.64,sim,0,pagamento,sim,sim,nao,erro_gateway,384,15,3.7,google_ads,procesado,
ECOM-00987,2025-03-12,Goiânia,GO,site,mobile,fone,Fone Bluetooth,897.88,60.38,sim,0,pagamento,sim,sim,nao,cartao_recusado,5,26,3.7,google_ads,falha_pagamento,
ECOM-00988,2025-03-01,São Paulo,SP,site,mobile,notebook,Notebook Gamer,6570.95,28.01,sim,20,carrinho,sim,nao,nao,,120,13,3.0,direto,falha_pagamento,
ECOM-00989,2025-05-19,Campinas,SP,site,desktop,smartwatch,Watch Pro,1313.89,"28,97",,15,carrinho,sim,nao,nao,,265,13,3.9,email,finalizado,
ECOM-00990,2025-04-14,Uberaba,mg,app,desktop,smartwatch,Smartwatch Fit,1889.57,55.96,sim,0,visualizou,nao,nao,nao,,437,20,3.0,direto,procesado,
ECOM-00991,07-30-2025,Campinas,SP,site,desktop,notebook,Notebook Office,3668.56,70.96,sim,20,carrinho,sim,nao,nao,,103,1,2.9,google_ads,falha_pagamento,
ECOM-00992,2025-09-04,Uberlândia,MG,site,mobile,acessorios,Carregador,"300,9","8,82",,10,visualizou,sim,nao,nao,,29,18,3.2,google_ads,finalizado,
ECOM-00993,2025-10-23,goiânia,GO,site,mobile,smartwatch,Watch Pro,1741.62,57.77,sim,0,pagamento,sim,sim,nao,cartao_recusado,558,11,3.9,google_ads,abandonado,
ECOM-00994,2025-05-23,Goiânia,GO,app,mobile,smartwatch,Watch Pro,1575.76,"3,15",,0,compra,sim,sim,sim,,263,11,4.3,direto,finalizado,
ECOM-00995,2025-08-07,uberaba,MG,app,mobile,fone,Fone Bluetooth,"648,4",45.93,nao,20,carrinho,sim,nao,nao,,615,13,2.6,direto,falha_pagamento,
ECOM-00996,2025-07-16,Goiânia,GO,app,mobile,smartfone,Smartwatch Fit,2234.27,56.5,,10,pagamento,sim,sim,nao,limite_insuficiente,169,1,"3,1",google_ads,procesado,
ECOM-00997,03-13-2025,Goiânia,GO,site,mobile,fone,Earbuds,388.72,55.21,,0,compra,sim,sim,sim,,412,18,"4,4",organico,abandonado,
ECOM-00998,2025-07-15,Goiânia,GO,app,mobile,notebook,Notebook Gamer,"9077,88",44.5,nao,0,carrinho,sim,nao,nao,,164,4,"1,9",instagram,finalizado,
ECOM-00999,2025-05-01,Curitiba,PR,site,mobile,smartwatch,Watch Pro,751.25,36.86,sim,0,compra,sim,sim,sim,,332,32,3.0,email,,
ECOM-00000,2025-04-04,Curitiba,pr,site,mobile,smartphone,Galaxy X,6406.85,21.91,nao,5,pagamento,sim,sim,nao,limite_insuficiente,741,14,4.2,organico,,
ECOM-00001,16/04/2025,Uberlândia,MG,site,mobile,smartfone,Earbuds,606.51,78.41,nao,20,compra,sim,sim,nao,,240,26,3.0,organico,abandonado,
ECOM-00002,2025-04-03,Campinas,SP,site,mobile,notbook,Redmi Pro,3431.93,57.94,nao,20,carrinho,sim,nao,nao,,551,10,5,email,procesado,
ECOM-00003,2025-10-20,Curitiba,PR,app,mobile,fone,Headset Gamer,"366,88","59,56",nao,20,visualizou,sim,nao,nao,,5,21,"4,0",email,falha_pagamento,
ECOM-00004,2025-08-29,uberlândia,MG,app,mobile,smartphone,Redmi Pro,2044.1,"11,51",,20,visualizou,nao,nao,nao,,137,12,3.9,google_ads,abandonado,
ECOM-00005,2025-06-23,Uberaba,MG,app,mobile,smartphone,Moto Plus,3338.4,"55,29",nao,0,pagamento,sim,sim,nao,,164,17,3.7,instagram,abandonado,
ECOM-00006,2025-06-18,Campinas,SP,app,mobile,fone,Headset Gamer,799.12,64.74,nao,15,carrinho,sim,nao,nao,,,28,2.7,organico,finalizado,
ECOM-00007,01/06/2025,São Paulo,SP,site,tablet,smartwatch,Watch Pro,2064.93,58.7,nao,10,visualizou,sim,nao,nao,,197,12,3.4,google_ads,,
ECOM-00008,2025-06-07,Salvador,BA,app,mobile,acessorios,Teclado,286.1,39.61,nao,0,visualizou,nao,nao,nao,,335,9,3.4,organico,finalizado,
ECOM-00009,2025-02-22,são paulo,SP,site,mobile,acessorios,Cabo USB-C,314.22,16.33,nao,5,carrinho,sim,nao,nao,,321,22,"3,4",organico,,
ECOM-00010,2025-08-30,Uberaba,MG,site,desktop,smartphone,iPhone Z,"5941,09",18.0,sim,5,visualizou,nao,nao,nao,,293,1,4.1,google_ads,,
ECOM-00011,2025-06-14,são paulo,SP,app,mobile,notebook,Notebook Office,6427.46,"50,53",sim,20,visualizou,sim,nao,nao,,397,18,5,instagram,falha_pagamento,
ECOM-00012,data_invalida,São Paulo,SP,app,mobile,smartphone,Moto Plus,2227.46,"63,01",nao,0,pagamento,sim,sim,nao,cartao_recusado,370,14,1.9,direto,,
ECOM-00013,2025-01-08,Uberlândia,MG,site,tablet,acessorios,Teclado,"248,57","17,73",sim,20,compra,sim,sim,sim,,442,13,4.3,direto,,
ECOM-00014,2025-03-07,são paulo,SP,app,mobile,smartwatch,Smartwatch Fit,1873.89,29.91,sim,0,visualizou,nao,nao,nao,,360,1,3.6,organico,procesado,
ECOM-00015,2025-04-21,Goiânia,GO,site,desktop,smartphone,Moto Plus,2036.18,35.18,sim,15,carrinho,sim,nao,nao,,5,19,3.8,organico,abandonado,
ECOM-00016,2025-08-27,Campinas,SP,site,tablet,smartwatch,Smartwatch Fit,1461.13,10.45,,15,pagamento,sim,sim,nao,pix_expirado,255,19,4.2,direto,abandonado,
ECOM-00017,2025-08-10,São Paulo,SP,site,mobile,smartphone,Redmi Pro,"6014,27",44.65,sim,15,pagamento,sim,sim,nao,limite_insuficiente,224,17,3.4,email,falha_pagamento,
ECOM-00018,2025-08-16,Goiânia,GO,site,mobile,fone,Headset Gamer,545.92,"41,4",sim,0,compra,sim,sim,sim,,484,5,3.0,google_ads,falha_pagamento,
ECOM-00019,data_invalida,Curitiba,PR,app,mobile,notebook,Notebook Gamer,"6911,57","30,32",nao,20,pagamento,sim,sim,nao,,415,2,4.2,google_ads,abandonado,
ECOM-00020,2025-06-24,Campinas,SP,site,mobile,notebook,Ultrabook,6373.52,38.37,sim,5,carrinho,sim,nao,nao,,431,4,4.1,organico,procesado,
ECOM-00021,2025-01-09,Goiânia,GO,site,mobile,notebook,Ultrabook,4310.42,"21,58",,5,compra,sim,sim,sim,,5,15,2.4,email,finalizado,
ECOM-00022,2025-05-27,Goiânia,GO,app,mobile,acessorios,Mouse,221.45,"54,6",sim,5,visualizou,sim,nao,nao,,486,1,3.6,google_ads,,
ECOM-00023,2025-03-12,São Paulo,SP,site,desktop,acessorios,Mouse,223.0,18.65,nao,10,pagamento,sim,sim,nao,pix_expirado,159,1,4.0,google_ads,procesado,
ECOM-00024,2025-06-18,Salvador,BA,site,mobile,fone,Earbuds,376.7,4.21,nao,5,carrinho,sim,nao,nao,,29,9,5,google_ads,procesado,
