registro_id,data_pedido,cidade,uf,cliente_id,prime,categoria_produto,produto,vendedor_tipo,valor_produto,valor_frete,prazo_estimado_dias,tempo_processamento_h,tempo_transporte_h,distancia_cd_cliente_km,volume_pacotes_rota,clima_rota,evento_sazonal,entrega_atrasada,avaliacao_cliente,devolucao,motivo_devolucao,produto_wishlist,abandonou_carrinho,comprado_junto,status_pedido,observacao
AMZ-00834,2025-08-15,São Paulo,sp,C406,sim,livros,HQ Colecionável,marketplace,321.18,29.55,10,21,26,122.06,28,sol,nenhum,nao,4.7,nao,,sim,sim,sim,procesado,
AMZ-00835,21/01/2025,Rio de Janeiro,RJ,C555,sim,livros,Livro Técnico,amazon,"2936,66",17.77,10,14,54,128.01,95,sol,black_friday,nao,3.4,nao,,nao,nao,,devolvido,
AMZ-00836,2025-08-15,Uberaba,MG,C427,sim,eletronicos,Echo Dot,amazon,1912.9,0,4,19,63,1,73,sol,nenhum,nao,"3,6",sim,arrependimento,,sim,nao,entregue,
AMZ-00837,02/07/2025,Curitiba,PR,C85,sim,livros,Livro Técnico,amazon,2412.15,0,5,40,38,120.08,140,sol,nenhum,nao,4.7,nao,,,nao,,,
AMZ-00838,2025-02-26,Uberaba,MG,C529,nao,livros,Livro Fantasia,marketplace,2800.45,20.25,10,17,31,1,74,temporal,natal,sim,3.3,nao,,,sim,nao,,
AMZ-00839,2025-08-07,Goiânia,GO,C518,sim,casa,Organizador,amazon,2641.84,0,7,6,100,154.83,94,sol,natal,nao,3.7,nao,,sim,sim,sim,,
AMZ-00840,2025-05-01,campinas,SP,C177,sim,livros,HQ Colecionável,amazon,1367.34,0,10,12,55,31.14,79,sol,nenhum,sim,"2,2",nao,,nao,nao,,procesado,
AMZ-00841,09-22-2025,Campinas,SP,C522,sim,eletronicos,Echo Dot,amazon,1873.06,0,7,12,81,"208,59",163,sol,nenhum,nao,5,nao,,sim,sim,nao,entregue,
AMZ-00842,2025-04-30,Uberaba,MG,C557,sim,super mercado,Livro Fantasia,amazon,"3283,71",0,5,2,17,58.11,159,sol,nenhum,nao,4.0,nao,,sim,nao,,,
AMZ-00843,02-21-2025,Salvador,BA,C395,nao,casa,Organizador,amazon,2339.38,82.77,5,1,42,141.34,95,chuva,nenhum,nao,5,nao,,nao,nao,sim,cancelado,
AMZ-00844,07-23-2025,Salvador,BA,C382,sim,vestuario,Camiseta,amazon,1959.62,0,4,18,37,1,110,sol,nenhum,nao,5,sim,falsificado,,nao,nao,procesado,
AMZ-00845,2025-09-10,Salvador,BA,C496,sim,casa,Filtro de Água,marketplace,3356.57,0,2,13,72,153.22,1,sol,nenhum,sim,3.3,nao,,nao,nao,nao,procesado,
AMZ-00846,01/10/2025,Salvador,BA,C8,sim,eletronicos,Carregador USB-C,amazon,528.69,0,5,20,32,1,134,sol,nenhum,nao,3.1,nao,,,sim,,entregue,
AMZ-00847,2025-07-28,São Paulo,SP,C67,nao,supermercado,Sabonete,marketplace,3315.65,"8,31",4,15,38,230.01,76,nublado,nenhum,nao,4.1,nao,,,nao,nao,devolvido,
AMZ-00848,2025-07-11,rio de janeiro,RJ,C136,sim,eletronicos,Carregador USB-C,amazon,2635.94,48.17,2,9,19,215.17,1,nublado,nenhum,nao,4.9,nao,,nao,sim,,devolvido,
AMZ-00849,2025-10-23,Rio de Janeiro,RJ,C316,sim,livros,Livro Técnico,amazon,3268.72,0,4,8,33,179.97,9,sol,natal,nao,3.3,sim,produto_errado,sim,sim,nao,,
AMZ-00850,2025-04-21,Salvador,BA,C33,nao,super mercado,Tênis,marketplace,891.23,47.6,3,1,40,337.04,160,temporal,nenhum,nao,4.5,nao,,nao,sim,nao,devolvido,
AMZ-00851,2025-02-27,Curitiba,PR,C422,nao,casa,Panela,amazon,556.88,62.76,5,1,67,180.22,145,sol,nenhum,nao,5,nao,,nao,nao,nao,entregue,
AMZ-00852,2025-02-17,Uberlândia,MG,C535,sim,vestuario,Jaqueta,amazon,1411.54,0,4,23,2,164.26,82,sol,nenhum,nao,3.2,nao,,sim,nao,nao,,
AMZ-00853,2025-05-30,São Paulo,SP,C225,nao,vestuario,Camiseta,amazon,"2449,44",86.02,3,9,19,1,159,sol,nenhum,nao,"2,7",sim,falsificado,nao,nao,nao,,
AMZ-00854,2025-07-21,São Paulo,SP,C352,sim,casa,Panela,amazon,3014.49,48.5,4,3,11,69.08,131,chuva,nenhum,sim,2.9,sim,atraso,sim,nao,sim,,
AMZ-00855,2025-09-29,Curitiba,PR,C194,sim,eletronico,Echo Dot,marketplace,"2654,91",0,4,9,11,182.63,123,sol,black_friday,nao,3.1,nao,,,nao,nao,devolvido,
AMZ-00856,2025-05-25,Curitiba,PR,C328,nao,supermercado,Sabonete,amazon,1493.74,22.25,7,10,28,"236,03",122,sol,nenhum,nao,3.1,nao,,sim,nao,nao,devolvido,
AMZ-00857,20/06/2025,Uberlândia,MG,C283,nao,eletronicos,Carregador USB-C,amazon,855.47,64.76,2,9,29,"72,54",94,chuva,natal,nao,3.9,nao,,sim,nao,sim,,
AMZ-00858,2025-02-04,salvador,BA,C319,sim,eletronicos,Smartphone,marketplace,985.24,37.57,10,12,30,"128,3",50,chuva,nenhum,nao,4.9,nao,,sim,nao,sim,procesado,
AMZ-00859,2025-02-07,São Paulo,SP,C105,sim,supermercado,Detergente,amazon,611.36,13.69,4,31,7,156.08,103,chuva,nenhum,nao,4.5,nao,,,nao,,cancelado,
AMZ-00860,2025-07-24,Uberaba,MG,C570,nao,vestuario,Tênis,amazon,"379,93",71.44,7,12,59,1,161,nublado,nenhum,sim,3.4,sim,NA,sim,sim,nao,cancelado,
AMZ-00861,22/09/2025,Uberlândia,MG,C271,nao,livros,Kindle eBook,marketplace,"415,23",46.94,10,16,35,44.74,126,sol,nenhum,nao,4.4,nao,,nao,nao,nao,cancelado,
AMZ-00862,2025-10-02,São Paulo,SP,C508,sim,eletronicos,Echo Dot,marketplace,3233.51,"78,48",1,6,26,76.46,158,chuva,nenhum,sim,2.6,nao,,,sim,,,
AMZ-00863,2025-08-14,Uberaba,MG,C83,sim,eletronicos,Fire TV,marketplace,"921,35",0,2,6,26,195.29,64,nublado,black_friday,nao,5,nao,,,nao,sim,entregue,
AMZ-00864,2025-04-23,Rio de Janeiro,RJ,C523,nao,casa,Organizador,amazon,90.63,48.14,1,5,48,185.33,86,temporal,prime_day,sim,"2,9",sim,atraso,sim,nao,sim,procesado,
AMZ-00865,2025-10-08,Curitiba,PR,C313,sim,vestuario,Camiseta,amazon,2169.2,0,3,21,34,42.98,87,sol,black_friday,nao,4.1,nao,,nao,nao,sim,cancelado,
AMZ-00866,data_invalida,Uberlândia,MG,C414,sim,vestuario,Jaqueta,amazon,683.58,0,5,8,17,45.23,24,nublado,nenhum,nao,3.4,nao,,,nao,nao,devolvido,
AMZ-00867,data_invalida,Uberlândia,MG,C422,nao,casa,Lâmpada LED,marketplace,2874.11,63.48,1,12,53,182.23,114,sol,black_friday,sim,"3,4",sim,falsificado,nao,nao,,entregue,
AMZ-00868,2025-06-04,uberaba,MG,C4,sim,eletronicos,Carregador USB-C,marketplace,"963,22",0,4,19,62,"195,56",105,sol,nenhum,nao,5,nao,,sim,nao,,,
AMZ-00869,01-21-2025,Uberaba,MG,C338,nao,eletronicos,Fire TV,amazon,2051.02,"88,79",4,7,39,171.98,60,nublado,nenhum,nao,4.0,nao,,nao,nao,nao,cancelado,
AMZ-00870,2025-03-05,Rio de Janeiro,rj,C230,nao,eletronicos,Smartphone,amazon,2416.8,73.22,5,7,35,125.84,66,chuva,nenhum,nao,3.9,nao,,nao,nao,sim,procesado,
AMZ-00871,2025-08-03,Goiânia,GO,C238,nao,eletronicos,Echo Dot,marketplace,1329.07,83.28,3,8,44,90.38,3,chuva,nenhum,nao,5,sim,produto_danificado,,nao,sim,entregue,
AMZ-00872,2025-03-10,Campinas,SP,C123,sim,casa,Panela,amazon,969.51,0,7,12,28,89.9,58,chuva,natal,nao,4.4,nao,,,sim,sim,devolvido,
AMZ-00873,2025-09-07,Uberlândia,MG,C389,sim,livros,Kindle eBook,amazon,1543.34,0,10,12,68,"128,8",95,nublado,nenhum,nao,2.6,nao,,,nao,sim,devolvido,
AMZ-00874,2025-06-14,Uberaba,MG,C517,sim,supermercado,Arroz,marketplace,1212.02,"36,42",7,8,46,185.21,84,sol,black_friday,nao,4.6,nao,,,nao,sim,,
AMZ-00875,data_invalida,Uberlândia,MG,C538,sim,eletronicos,Fone Bluetooth,amazon,3270.99,0,5,8,41,85.17,128,chuva,nenhum,nao,3.8,nao,,nao,nao,nao,procesado,
AMZ-00876,2025-08-05,Curitiba,PR,C169,nao,eletronicos,Smartphone,marketplace,3122.83,38.71,7,9,44,81.28,145,temporal,nenhum,nao,4.7,sim,atraso,nao,nao,nao,cancelado,
AMZ-00877,2025-03-21,Goiânia,GO,C540,sim,vestuario,Tênis,marketplace,1186.66,45.93,4,14,7,1,1,chuva,nenhum,nao,4.6,nao,,nao,sim,,cancelado,
AMZ-00878,2025-06-19,São Paulo,SP,C336,sim,eletronicos,Echo Dot,amazon,752.39,62.2,3,23,28,"191,91",89,sol,nenhum,nao,4.4,nao,,nao,nao,nao,cancelado,
AMZ-00879,2025-06-25,Goiânia,GO,C95,sim,casa,Organizador,marketplace,2506.06,0,2,1,62,159.75,94,nublado,nenhum,sim,1.6,nao,,sim,nao,sim,,
AMZ-00880,2025-05-22,Campinas,SP,C553,nao,casa,Lâmpada LED,amazon,"2796,65",79.2,5,12,20,168.83,57,nublado,nenhum,nao,4.7,sim,produto_errado,nao,nao,sim,entregue,
AMZ-00881,04-13-2025,Rio de Janeiro,RJ,C541,sim,vestuario,Jaqueta,marketplace,404.42,0,3,5,79,151.38,161,sol,nenhum,sim,2.2,nao,,nao,nao,sim,entregue,
AMZ-00882,2025-08-11,rio de janeiro,RJ,C18,nao,eletronicos,Smartphone,amazon,1166.24,26.57,3,11,47,"153,56",82,sol,black_friday,nao,5,nao,,,nao,sim,entregue,
AMZ-00883,2025-08-17,Goiânia,GO,C294,nao,eletronicos,Carregador USB-C,marketplace,1825.98,82.99,7,22,41,"161,91",9,nublado,nenhum,nao,"2,8",nao,,nao,nao,sim,devolvido,
AMZ-00884,04-28-2025,uberlândia,MG,C272,nao,vestuario,Tênis,amazon,3280.5,"44,67",4,24,51,198.16,21,sol,nenhum,nao,3.4,nao,,nao,nao,nao,,
AMZ-00885,2025-05-05,São Paulo,SP,C338,sim,eletronicos,Fire TV,amazon,2576.64,0,3,23,42,1,22,sol,prime_day,nao,5,nao,,nao,nao,nao,cancelado,
AMZ-00886,2025-07-24,São Paulo,SP,C123,sim,vestuario,Jaqueta,marketplace,3256.8,0,1,17,6,53.09,99,chuva,nenhum,sim,3.8,nao,,,nao,nao,cancelado,
AMZ-00887,2025-08-23,Uberlândia,MG,C284,nao,vestuario,Camiseta,amazon,1626.55,75.66,5,11,23,30.96,110,sol,nenhum,nao,4.6,nao,,sim,nao,sim,procesado,
AMZ-00888,2025-03-09,Rio de Janeiro,RJ,C120,nao,supermercado,Detergente,amazon,1807.28,52.95,1,8,41,"107,54",153,chuva,nenhum,sim,2.2,sim,NA,nao,nao,nao,devolvido,
AMZ-00889,2025-10-19,Rio de Janeiro,RJ,C282,nao,eletronicos,Carregador USB-C,marketplace,1779.29,23.67,5,12,2,105.01,8,sol,natal,nao,4.6,nao,,sim,nao,,devolvido,
AMZ-00890,2025-05-29,salvador,BA,C355,nao,casa,Lâmpada LED,marketplace,"2542,16",20.16,1,4,9,199.06,159,temporal,nenhum,nao,4.1,nao,,nao,nao,nao,entregue,
AMZ-00891,09-30-2025,Campinas,SP,C254,sim,supermercado,Sabonete,amazon,1042.07,0,4,14,67,12.15,37,sol,nenhum,nao,4.9,nao,,nao,sim,,cancelado,
AMZ-00892,data_invalida,Rio de Janeiro,RJ,C475,nao,eletronicos,Smartphone,amazon,26.52,"20,74",5,19,29,240.06,65,sol,nenhum,nao,3.6,nao,,sim,nao,,cancelado,
AMZ-00893,2025-02-05,Uberaba,MG,C485,nao,vestuario,Tênis,marketplace,"2366,66","26,64",1,7,44,9.36,88,nublado,nenhum,sim,3.6,nao,,nao,nao,,devolvido,
AMZ-00894,2025-01-02,Salvador,BA,C129,sim,eletronicos,Echo Dot,marketplace,"3189,5",0,2,11,43,239.35,50,sol,nenhum,sim,4.1,nao,,nao,nao,nao,,
AMZ-00895,data_invalida,Salvador,BA,C121,nao,vestuario,Jaqueta,amazon,2772.38,86.56,10,28,2,23.98,47,nublado,natal,nao,"2,3",nao,,sim,nao,sim,devolvido,
AMZ-00896,2025-09-26,Uberaba,MG,C484,sim,casa,Panela,marketplace,"1107,27","37,95",3,12,8,83.76,50,sol,nenhum,sim,2.9,nao,,,nao,sim,,
AMZ-00897,2025-05-16,Campinas,SP,C515,nao,vestuario,Tênis,amazon,1632.89,8.81,1,23,10,80.88,73,temporal,black_friday,sim,3.2,nao,,nao,nao,sim,cancelado,
AMZ-00898,2025-07-08,Salvador,BA,C387,sim,super mercado,Arroz,marketplace,967.15,0,3,7,2,235.28,78,chuva,nenhum,sim,2.3,nao,,nao,nao,sim,procesado,
AMZ-00899,2025-07-12,Uberlândia,MG,C399,sim,eletronicos,Fone Bluetooth,marketplace,1286.0,0,5,7,14,13.8,60,sol,nenhum,nao,4.3,nao,,sim,sim,nao,devolvido,
AMZ-00900,2025-05-21,Uberlândia,MG,C405,nao,livros,Kindle eBook,amazon,654.69,12.74,5,3,48,58.03,107,sol,black_friday,nao,2.1,nao,,sim,nao,sim,devolvido,
AMZ-00901,10-27-2025,São Paulo,SP,C36,sim,vestuario,Jaqueta,marketplace,2768.99,48.14,2,22,42,254.34,82,nublado,nenhum,sim,2.4,nao,,sim,sim,nao,entregue,
AMZ-00902,2025-03-11,Campinas,SP,C378,sim,vestuario,Mochila,amazon,2472.04,0,4,22,21,219.82,1,chuva,black_friday,nao,2.4,nao,,sim,nao,nao,devolvido,
AMZ-00903,04-21-2025,Goiânia,GO,C536,nao,livros,Kindle eBook,marketplace,"2873,05","52,28",3,16,25,206.51,1,nublado,nenhum,nao,5,nao,,nao,nao,sim,procesado,
AMZ-00904,2025-02-02,Uberaba,MG,C498,nao,eletronicos,Carregador USB-C,marketplace,"312,78",80.43,4,10,55,74.23,136,sol,prime_day,nao,5,nao,,sim,sim,nao,cancelado,
AMZ-00905,2025-05-03,Uberlândia,MG,C31,nao,casa,Filtro de Água,amazon,3274.4,26.75,1,13,57,18.95,84,sol,nenhum,sim,3.2,nao,,sim,nao,sim,,
AMZ-00906,10-24-2025,Curitiba,PR,C479,nao,livros,Livro Técnico,marketplace,2376.12,53.25,7,9,34,1,63,sol,nenhum,sim,4.6,nao,,sim,nao,nao,procesado,
AMZ-00907,2025-07-23,Uberlândia,MG,C507,nao,livros,Kindle eBook,amazon,560.73,14.3,10,14,10,160.62,51,sol,nenhum,nao,2.8,sim,,,nao,sim,,
AMZ-00908,2025-05-14,Campinas,sp,C584,nao,supermercado,Café,amazon,2393.47,21.28,4,11,64,"229,25",208,sol,black_friday,nao,3.6,nao,,sim,nao,,devolvido,
AMZ-00909,2025-03-23,Goiânia,GO,C458,nao,eletronicos,Fone Bluetooth,marketplace,2660.74,"61,56",10,21,11,156.17,64,nublado,natal,sim,3.0,nao,,sim,nao,sim,procesado,
AMZ-00910,2025-08-14,Uberlândia,MG,C571,sim,super mercado,Organizador,marketplace,934.79,0,2,17,86,31.17,148,sol,nenhum,sim,"4,4",nao,,nao,nao,sim,procesado,
AMZ-00911,2025-03-29,Salvador,BA,C30,sim,supermercado,Detergente,amazon,1527.53,0,7,25,61,126.62,55,sol,black_friday,nao,"3,6",nao,,sim,nao,,,
AMZ-00912,2025-04-02,Uberlândia,MG,C378,sim,vestuario,Camiseta,marketplace,189.13,75.78,5,21,47,274.98,152,sol,nenhum,nao,4.0,nao,,sim,sim,nao,procesado,
AMZ-00913,2025-03-05,Rio de Janeiro,RJ,C508,nao,eletronico,Mochila,amazon,1185.51,83.13,10,11,2,72.81,113,sol,black_friday,nao,4.9,sim,produto_danificado,sim,nao,,cancelado,
AMZ-00914,2025-09-10,São Paulo,SP,C173,nao,supermercado,Café,amazon,"303,58",66.41,10,15,47,132.52,161,nublado,prime_day,nao,3.0,nao,,nao,sim,sim,,
AMZ-00915,2025-03-04,Campinas,sp,C147,sim,livros,Kindle eBook,marketplace,3125.65,20.06,3,26,42,112.56,71,sol,nenhum,sim,1,nao,,,nao,sim,entregue,
AMZ-00916,2025-08-24,Uberlândia,MG,C232,sim,supermercado,Sabonete,marketplace,3204.75,0,5,23,2,180.6,89,sol,black_friday,nao,4.2,nao,,sim,nao,,cancelado,
AMZ-00917,13/08/2025,Campinas,SP,C117,sim,supermercado,Café,marketplace,800.25,0,4,9,4,84.07,80,chuva,nenhum,sim,5.0,nao,,nao,sim,,,
AMZ-00918,2025-02-25,Goiânia,GO,C345,nao,livros,Livro Técnico,marketplace,"2135,56","68,86",4,19,43,120.95,32,nublado,natal,nao,4.2,nao,,,nao,,procesado,
AMZ-00919,2025-06-02,Curitiba,PR,C600,sim,vestuario,Mochila,amazon,3451.91,0,3,19,2,55.26,145,chuva,black_friday,nao,4.2,nao,,sim,nao,nao,procesado,
AMZ-00920,06-06-2025,Uberlândia,MG,C425,sim,livros,Livro Técnico,marketplace,997.05,0,3,17,12,52.15,149,nublado,prime_day,nao,4.7,nao,,,sim,,,
AMZ-00921,2025-05-17,Curitiba,pr,C451,nao,supermercado,Café,marketplace,628.44,"45,37",7,5,61,67.79,133,nublado,nenhum,sim,3.2,nao,,,nao,nao,,
AMZ-00922,2025-07-21,Salvador,BA,C329,nao,eletronicos,Echo Dot,marketplace,1404.52,34.06,5,6,46,226.7,12,sol,nenhum,nao,3.9,nao,,sim,nao,,,
AMZ-00923,2025-08-30,São Paulo,SP,C353,nao,eletronicos,Carregador USB-C,amazon,1767.52,89.2,5,21,57,56.89,90,sol,black_friday,nao,"4,8",nao,,,sim,nao,devolvido,
AMZ-00924,13/05/2025,Uberlândia,mg,C369,nao,vestuario,Jaqueta,marketplace,1084.5,22.04,5,8,48,154.27,40,sol,nenhum,nao,5,nao,,,nao,sim,entregue,
AMZ-00925,2025-07-17,salvador,BA,C30,nao,vestuario,Camiseta,amazon,126.01,"76,99",7,1,53,32.0,97,nublado,nenhum,nao,4.6,nao,,nao,nao,,devolvido,
AMZ-00926,2025-06-05,Salvador,BA,C312,sim,casa,Lâmpada LED,marketplace,2639.41,10.07,1,12,58,225.96,68,chuva,nenhum,sim,3.2,nao,,sim,nao,nao,cancelado,
AMZ-00927,2025-03-21,rio de janeiro,RJ,C359,nao,eletronicos,Fire TV,amazon,1309.15,68.77,4,1,75,128.48,117,sol,prime_day,nao,3.1,nao,,,nao,,entregue,
AMZ-00928,2025-02-18,Goiânia,GO,C8,nao,livros,HQ Colecionável,amazon,501.27,63.2,7,1,78,360.53,115,sol,nenhum,sim,1.6,nao,,nao,sim,,cancelado,
AMZ-00929,2025-08-31,Rio de Janeiro,RJ,C507,nao,eletronicos,Smartphone,marketplace,1300.16,83.71,4,34,19,100.61,74,sol,nenhum,nao,4.3,nao,,sim,sim,sim,,
AMZ-00930,09-14-2025,Campinas,SP,C344,nao,casa,Lâmpada LED,marketplace,2706.9,66.51,7,10,34,138.48,1,chuva,nenhum,nao,"4,6",nao,,,nao,nao,procesado,
AMZ-00931,2025-03-10,Uberaba,MG,C454,sim,livros,Kindle eBook,amazon,1679.22,0,1,9,45,1,87,nublado,natal,sim,3.1,nao,,sim,nao,,entregue,
AMZ-00932,2025-07-26,São Paulo,SP,C287,sim,livros,Kindle eBook,amazon,1383.5,0,5,16,29,102.57,148,chuva,prime_day,nao,5,nao,,sim,sim,sim,,
AMZ-00933,data_invalida,Uberlândia,MG,C325,sim,casa,Organizador,amazon,2448.74,0,2,16,62,1,60,sol,nenhum,sim,4.1,nao,,sim,nao,nao,cancelado,
AMZ-00934,26/03/2025,Rio de Janeiro,RJ,C525,sim,vestuario,Tênis,marketplace,3037.11,0,1,1,33,175.3,64,chuva,prime_day,sim,1.6,nao,,sim,nao,,cancelado,
AMZ-00935,2025-02-03,Rio de Janeiro,RJ,C235,nao,eletronicos,Echo Dot,amazon,2805.13,10.54,10,16,11,168.48,148,chuva,nenhum,nao,5,nao,,nao,nao,nao,procesado,
AMZ-00936,data_invalida,Salvador,BA,C198,nao,casa,Lâmpada LED,amazon,"1472,81",68.16,1,3,8,149.93,121,sol,natal,nao,4.8,nao,,,nao,sim,,
AMZ-00937,2025-06-12,Uberaba,MG,C429,sim,livros,Kindle eBook,marketplace,1019.16,0,4,10,37,149.65,111,temporal,prime_day,nao,4.7,nao,,nao,sim,sim,devolvido,
AMZ-00938,2025-02-11,Curitiba,pr,C436,sim,livros,Livro Técnico,amazon,1507.35,0,3,7,36,"103,12",18,nublado,nenhum,nao,4.1,nao,,,sim,nao,,
AMZ-00939,22/04/2025,São Paulo,SP,C357,sim,livros,Livro Fantasia,marketplace,3337.05,85.46,10,21,25,116.88,109,sol,nenhum,sim,2.2,nao,,,sim,nao,devolvido,
AMZ-00940,2025-09-02,Uberlândia,MG,C555,sim,eletronicos,Fire TV,marketplace,1276.1,0,7,22,39,93.84,141,sol,nenhum,nao,4.2,nao,,nao,nao,,procesado,
AMZ-00941,2025-06-18,Goiânia,GO,C405,sim,eletronicos,Fire TV,marketplace,1684.6,70.82,10,19,51,1,275,sol,nenhum,nao,4.0,nao,,nao,nao,sim,procesado,
AMZ-00942,2025-01-26,Uberlândia,MG,C187,nao,eletronicos,Fone Bluetooth,amazon,853.06,24.63,1,11,63,1,13,sol,prime_day,sim,1,nao,,sim,nao,,cancelado,
AMZ-00943,2025-01-18,goiânia,go,C574,sim,livros,Livro Técnico,amazon,2446.72,0,1,7,18,1,68,nublado,nenhum,sim,4.0,nao,,,sim,,,
AMZ-00944,08-03-2025,Uberlândia,MG,C229,nao,vestuario,Jaqueta,marketplace,"3322,43",76.69,10,14,14,46.71,88,sol,natal,sim,3.7,nao,,sim,nao,,devolvido,
AMZ-00945,2025-06-08,Uberaba,MG,C116,nao,supermercado,Detergente,marketplace,2624.35,9.34,5,7,36,"182,09",69,chuva,nenhum,nao,5,nao,,nao,nao,,cancelado,
AMZ-00946,04-05-2025,Uberaba,MG,C150,nao,casa,Panela,amazon,2016.66,"84,68",10,15,35,"180,9",139,chuva,natal,sim,1,sim,NA,sim,nao,sim,procesado,
AMZ-00947,2025-03-21,Goiânia,GO,C81,nao,livros,HQ Colecionável,marketplace,3429.85,68.11,5,18,56,"94,0",118,chuva,black_friday,nao,3.3,nao,,nao,nao,nao,devolvido,
AMZ-00948,data_invalida,Uberlândia,mg,C7,sim,vestuario,Camiseta,amazon,1091.54,56.68,7,18,8,195.53,79,sol,nenhum,nao,3.5,nao,,nao,nao,nao,cancelado,
AMZ-00949,2025-07-24,Uberaba,MG,C413,nao,supermercado,Sabonete,marketplace,"217,07",88.33,4,8,27,1,51,temporal,nenhum,nao,2.8,nao,,sim,nao,nao,devolvido,
AMZ-00950,08-24-2025,São Paulo,SP,C500,nao,livros,Livro Técnico,amazon,1569.49,80.82,3,11,2,64.35,47,chuva,nenhum,sim,2.5,nao,,,sim,,procesado,
AMZ-00951,2025-03-08,Curitiba,PR,C480,sim,casa,Lâmpada LED,marketplace,560.83,0,5,12,57,38.85,110,chuva,nenhum,nao,4.0,nao,,nao,nao,sim,devolvido,
AMZ-00952,2025-04-10,Curitiba,PR,C3,nao,eletronico,Tênis,amazon,1727.13,57.79,3,13,20,54.47,64,sol,nenhum,sim,"1,3",nao,,sim,sim,,entregue,
AMZ-00953,2025-08-12,Goiânia,GO,C150,nao,eletronicos,Echo Dot,amazon,2037.44,29.15,7,1,33,123.38,97,sol,nenhum,nao,3.1,nao,,,nao,,cancelado,
AMZ-00954,2025-03-22,Salvador,BA,C399,sim,vestuario,Mochila,amazon,948.8,0,3,14,33,287.54,76,nublado,black_friday,nao,3.4,sim,produto_danificado,,nao,,entregue,
AMZ-00955,2025-01-19,Rio de Janeiro,RJ,C131,sim,supermercado,Detergente,marketplace,2870.45,0,5,14,38,122.66,49,nublado,nenhum,nao,4.1,nao,,sim,nao,,procesado,
AMZ-00956,data_invalida,Rio de Janeiro,RJ,C273,nao,casa,Organizador,amazon,"200,58",78.88,10,1,70,191.93,188,sol,nenhum,nao,4.5,nao,,nao,nao,nao,procesado,
AMZ-00957,data_invalida,São Paulo,SP,C318,nao,eletronicos,Fone Bluetooth,amazon,2683.56,83.11,7,25,37,"22,48",135,sol,black_friday,nao,5,nao,,nao,nao,nao,procesado,
AMZ-00958,02-09-2025,Goiânia,GO,C126,sim,supermercado,Sabonete,marketplace,762.32,0,5,10,35,194.1,69,sol,prime_day,nao,3.3,nao,,,nao,,devolvido,
AMZ-00959,2025-05-25,Campinas,sp,C117,nao,vestuario,Jaqueta,amazon,913.78,"62,15",3,8,15,135.78,8,sol,prime_day,nao,5,nao,,,nao,sim,entregue,
AMZ-00960,2025-01-11,Rio de Janeiro,RJ,C439,nao,eletronicos,Echo Dot,marketplace,3348.54,8.88,5,7,39,"78,55",55,chuva,nenhum,sim,3.6,nao,,,nao,sim,entregue,
AMZ-00961,2025-05-28,uberaba,MG,C330,sim,eletronicos,Carregador USB-C,marketplace,"1641,85",0,5,13,2,69.88,159,chuva,nenhum,nao,4.9,sim,arrependimento,sim,nao,sim,cancelado,
AMZ-00962,2025-10-10,Uberlândia,MG,C36,nao,eletronicos,Carregador USB-C,amazon,3172.78,61.37,1,16,45,174.28,118,chuva,prime_day,sim,4.4,nao,,,nao,nao,cancelado,
AMZ-00963,2025-09-08,Rio de Janeiro,RJ,C264,nao,vestuario,Jaqueta,marketplace,2082.2,42.7,4,7,19,42.61,92,sol,nenhum,nao,4.1,nao,,,nao,,devolvido,
AMZ-00964,2025-02-07,Uberaba,MG,C89,sim,supermercado,Arroz,amazon,2503.38,0,2,4,31,22.43,2,sol,nenhum,nao,"3,6",nao,,sim,nao,,entregue,
AMZ-00965,2025-03-17,rio de janeiro,RJ,C51,sim,eletronicos,Fone Bluetooth,amazon,2026.98,59.25,10,19,61,"107,0",1,nublado,nenhum,sim,3.7,nao,,nao,nao,nao,procesado,
AMZ-00966,2025-04-15,Goiânia,GO,C592,sim,eletronicos,Carregador USB-C,amazon,1901.12,0,3,8,50,"105,33",21,chuva,nenhum,nao,3.1,sim,arrependimento,sim,nao,,,
AMZ-00967,2025-02-05,Goiânia,GO,C390,sim,supermercado,Detergente,marketplace,2611.42,0,1,26,45,45.35,36,nublado,nenhum,sim,2.2,sim,produto_errado,sim,nao,,entregue,
AMZ-00968,05-21-2025,Curitiba,PR,C133,sim,casa,Filtro de Água,marketplace,1889.58,0,1,15,33,97.61,16,chuva,nenhum,sim,4.1,nao,,sim,sim,,procesado,
AMZ-00969,14/10/2025,Curitiba,PR,C332,nao,livros,Livro Fantasia,marketplace,1545.67,"38,18",2,1,19,145.54,141,nublado,natal,nao,4.8,sim,falsificado,sim,nao,,devolvido,
AMZ-00970,2025-03-07,São Paulo,sp,C443,sim,eletronicos,Smartphone,amazon,2011.19,35.35,3,7,30,1,73,sol,nenhum,nao,5,nao,,,nao,nao,devolvido,
AMZ-00971,10-18-2025,Salvador,ba,C217,sim,livros,Livro Fantasia,amazon,3236.5,34.38,2,16,33,209.76,55,nublado,nenhum,sim,2.5,sim,falsificado,,sim,,entregue,
AMZ-00972,2025-09-26,Uberlândia,MG,C209,sim,casa,Organizador,marketplace,1397.31,47.56,4,21,4,"188,36",122,chuva,nenhum,nao,4.2,nao,,,sim,nao,cancelado,
